trade_date,exp_date,underlying,dte_entry,structure,spot_entry,expected_move,short_put,long_put,short_call,long_call,put_width,call_width,retained_dist,total_credit,spot_exit,vix_entry,pnl_usd,pnl_usd_at_exp,result,exit_method,effective_close_date,effective_dit_at_close,in_range,max_risk_usd,pnl_tp10,pnl_tp25,pnl_tp50,pnl_tp75
2023-06-06,2023-06-06,SPX,0,RJL,4267.22,19.6,4265.0,4255.0,4270.0,4300.0,10.0,30.0,2.78,1105.0,4283.85,14.73,-254.0,-254.0,LOSS,expiration,2023-06-06,0,,1895.0,110.5,276.25,-254.0,-254.0
2023-06-07,2023-06-07,SPX,0,RJL,4288.49,17.4,4285.0,4275.0,4290.0,4320.0,10.0,30.0,1.51,1075.0,4267.52,13.97,75.0,75.0,WIN,expiration,2023-06-07,0,,1925.0,107.5,268.75,75.0,75.0
2023-06-08,2023-06-08,SPX,0,RJL,4268.15,17.7,4265.0,4255.0,4270.0,4300.0,10.0,30.0,1.85,1043.0,4293.93,13.93,-1323.0,-1323.0,LOSS,expiration,2023-06-08,0,,1957.0,104.3,-1323.0,-1323.0,-1323.0
2023-06-09,2023-06-09,SPX,0,RJL,4302.95,18.25,4300.0,4290.0,4305.0,4335.0,10.0,30.0,2.05,1030.0,4298.86,13.65,974.0,974.0,WIN,expiration,2023-06-09,0,,1970.0,103.0,257.5,515.0,772.5
2023-06-12,2023-06-12,SPX,0,RJL,4309.6,18.3,4305.0,4295.0,4310.0,4340.0,10.0,30.0,0.4,1130.0,4338.93,13.83,-1816.0,-1816.0,LOSS,expiration,2023-06-12,0,,1870.0,113.0,282.5,-1816.0,-1816.0
2023-06-13,2023-06-13,SPX,0,RJL,4356.78,23.85,4355.0,4345.0,4365.0,4395.0,10.0,30.0,8.22,1073.0,4369.01,15.02,650.0,650.0,WIN,expiration,2023-06-13,0,,1927.0,107.3,268.25,536.5,804.75
2023-06-14,2023-06-14,SPX,0,RJL,4367.48,33.7,4365.0,4355.0,4385.0,4415.0,10.0,30.0,17.52,1095.0,4372.59,14.6,1095.0,1095.0,WIN,expiration,2023-06-14,0,,1905.0,109.5,273.75,547.5,821.25
2023-06-15,2023-06-15,SPX,0,RJL,4365.7,22.5,4365.0,4355.0,4375.0,4405.0,10.0,30.0,9.3,1028.0,4425.84,13.86,-1972.0,-1972.0,LOSS,expiration,2023-06-15,0,,1972.0,-1972.0,-1972.0,-1972.0,-1972.0
2023-06-16,2023-06-16,SPX,0,RJL,4444.33,24.25,4440.0,4430.0,4450.0,4480.0,10.0,30.0,5.67,1103.0,4409.59,14.51,103.0,103.0,WIN,expiration,2023-06-16,0,,1897.0,110.3,275.75,103.0,103.0
2023-06-20,2023-06-20,SPX,0,RJL,4390.29,19.15,4390.0,4380.0,4395.0,4425.0,10.0,30.0,4.71,1055.0,4388.71,13.53,960.0,960.0,WIN,expiration,2023-06-20,0,,1945.0,105.5,263.75,527.5,791.25
2023-06-21,2023-06-21,SPX,0,RJL,4373.06,20.4,4370.0,4360.0,4375.0,4405.0,10.0,30.0,1.94,1155.0,4365.69,13.91,720.0,720.0,WIN,expiration,2023-06-21,0,,1845.0,115.5,288.75,577.5,866.25
2023-06-22,2023-06-22,SPX,0,RJL,4353.59,19.1,4350.0,4340.0,4355.0,4385.0,10.0,30.0,1.41,1133.0,4381.89,13.18,-1521.0,-1521.0,LOSS,expiration,2023-06-22,0,,1867.0,-1521.0,-1521.0,-1521.0,-1521.0
2023-06-23,2023-06-23,SPX,0,RJL,4345.77,19.15,4345.0,4335.0,4350.0,4380.0,10.0,30.0,4.23,1038.0,4348.33,12.91,1038.0,1038.0,WIN,expiration,2023-06-23,0,,1962.0,103.8,259.5,519.0,778.5
2023-06-26,2023-06-26,SPX,0,RJL,4345.01,18.3,4345.0,4335.0,4350.0,4380.0,10.0,30.0,4.99,1040.0,4328.82,13.46,40.0,40.0,WIN,expiration,2023-06-26,0,,1960.0,104.0,260.0,520.0,40.0
2023-06-27,2023-06-27,SPX,0,RJL,4342.32,18,4340.0,4330.0,4345.0,4375.0,10.0,30.0,2.68,1053.0,4378.41,14.24,-1948.0,-1948.0,LOSS,expiration,2023-06-27,0,,1947.0,105.3,-1948.0,-1948.0,-1948.0
2023-06-28,2023-06-28,SPX,0,RJL,4366.49,16.8,4365.0,4355.0,4370.0,4400.0,10.0,30.0,3.51,1018.0,4376.86,13.75,290.0,290.0,WIN,expiration,2023-06-28,0,,1982.0,101.8,254.5,509.0,763.5
2023-06-29,2023-06-29,SPX,0,RJL,4374.39,18.5,4370.0,4360.0,4375.0,4405.0,10.0,30.0,0.61,1115.0,4396.44,13.43,-1071.0,-1071.0,LOSS,expiration,2023-06-29,0,,1885.0,-1071.0,-1071.0,-1071.0,-1071.0
2023-06-30,2023-06-30,SPX,0,RJL,4427.55,18.85,4425.0,4415.0,4430.0,4460.0,10.0,30.0,2.45,1085.0,4450.38,13.54,-896.0,-896.0,LOSS,expiration,2023-06-30,0,,1915.0,-896.0,-896.0,-896.0,-896.0
2023-07-03,2023-07-03,SPX,0,RJL,4443.79,14.15,4440.0,4430.0,4445.0,4475.0,10.0,30.0,1.21,895.0,4455.59,13.58,-111.0,-111.0,LOSS,expiration,2023-07-03,0,,2105.0,89.5,223.75,-111.0,-111.0
2023-07-05,2023-07-05,SPX,0,RJL,4438.26,17,4435.0,4425.0,4440.0,4470.0,10.0,30.0,1.74,1010.0,4446.82,13.49,345.0,345.0,WIN,expiration,2023-07-05,0,,1990.0,101.0,252.5,345.0,345.0
2023-07-06,2023-07-06,SPX,0,RJL,4408.9,19.5,4405.0,4395.0,4410.0,4440.0,10.0,30.0,1.1,1185.0,4411.59,14.18,1044.0,1044.0,WIN,expiration,2023-07-06,0,,1815.0,118.5,296.25,592.5,888.75
2023-07-07,2023-07-07,SPX,0,RJL,4399.22,20.9,4395.0,4385.0,4405.0,4435.0,10.0,30.0,5.78,1042.0,4398.95,15.44,1042.0,1042.0,WIN,expiration,2023-07-07,0,,1958.0,104.2,260.5,521.0,781.5
2023-07-10,2023-07-10,SPX,0,RJL,4400.12,17.95,4400.0,4390.0,4405.0,4435.0,10.0,30.0,4.88,1025.0,4409.53,14.82,533.0,533.0,WIN,expiration,2023-07-10,0,,1975.0,102.5,256.25,512.5,768.75
2023-07-11,2023-07-11,SPX,0,RJL,4417.04,17.55,4415.0,4405.0,4420.0,4450.0,10.0,30.0,2.96,1052.0,4439.26,15.07,-875.0,-875.0,LOSS,expiration,2023-07-11,0,,1948.0,105.2,263.0,526.0,-875.0
2023-07-12,2023-07-12,SPX,0,RJL,4476.29,21.65,4475.0,4465.0,4480.0,4510.0,10.0,30.0,3.71,1147.0,4472.16,14.84,913.0,913.0,WIN,expiration,2023-07-12,0,,1853.0,114.7,286.75,573.5,860.25
2023-07-13,2023-07-13,SPX,0,RJL,4489.9,17.85,4485.0,4475.0,4490.0,4520.0,10.0,30.0,0.1,1080.0,4510.04,13.54,-909.0,-909.0,LOSS,expiration,2023-07-13,0,,1920.0,108.0,-909.0,-909.0,-909.0
2023-07-14,2023-07-14,SPX,0,RJL,4519.51,18,4515.0,4505.0,4520.0,4550.0,10.0,30.0,0.49,1057.0,4505.42,13.59,161.0,161.0,WIN,expiration,2023-07-14,0,,1943.0,105.7,264.25,528.5,161.0
2023-07-17,2023-07-17,SPX,0,RJL,4510.01,16.15,4510.0,4500.0,4515.0,4545.0,10.0,30.0,4.99,932.0,4522.79,13.34,204.0,204.0,WIN,expiration,2023-07-17,0,,2068.0,93.2,233.0,204.0,204.0
2023-07-18,2023-07-18,SPX,0,RJL,4516.23,15.6,4515.0,4505.0,4520.0,4550.0,10.0,30.0,3.77,918.0,4554.98,13.48,-2082.0,-2082.0,LOSS,expiration,2023-07-18,0,,2082.0,-2082.0,-2082.0,-2082.0,-2082.0
2023-07-19,2023-07-19,SPX,0,RJL,4568.59,17.6,4565.0,4555.0,4570.0,4600.0,10.0,30.0,1.41,1052.0,4565.72,13.3,1052.0,1052.0,WIN,expiration,2023-07-19,0,,1948.0,105.2,263.0,526.0,789.0
2023-07-20,2023-07-20,SPX,0,RJL,4555.76,18.3,4555.0,4545.0,4560.0,4590.0,10.0,30.0,4.24,1057.0,4534.87,13.75,57.0,57.0,WIN,expiration,2023-07-20,0,,1943.0,105.7,264.25,57.0,57.0
2023-07-21,2023-07-21,SPX,0,RJL,4549.16,18.9,4545.0,4535.0,4550.0,4580.0,10.0,30.0,0.84,1118.0,4536.34,13.98,286.0,286.0,WIN,expiration,2023-07-21,0,,1882.0,111.8,279.5,559.0,286.0
2023-07-24,2023-07-24,SPX,0,RJL,4550.81,16.25,4550.0,4540.0,4555.0,4585.0,10.0,30.0,4.19,963.0,4554.64,13.61,956.0,956.0,WIN,expiration,2023-07-24,0,,2037.0,96.3,240.75,481.5,722.25
2023-07-25,2023-07-25,SPX,0,RJL,4553.2,17.55,4550.0,4540.0,4555.0,4585.0,10.0,30.0,1.8,1070.0,4567.46,13.89,-262.0,-262.0,LOSS,expiration,2023-07-25,0,,1930.0,107.0,-262.0,-262.0,-262.0
2023-07-26,2023-07-26,SPX,0,RJL,4562.59,29.8,4560.0,4550.0,4580.0,4610.0,10.0,30.0,17.41,1040.0,4566.75,13.87,1040.0,1040.0,WIN,expiration,2023-07-26,0,,1960.0,104.0,260.0,520.0,780.0
2023-07-27,2023-07-27,SPX,0,RJL,4599.46,17.1,4595.0,4585.0,4600.0,4630.0,10.0,30.0,0.54,1085.0,4537.41,13.18,85.0,85.0,WIN,expiration,2023-07-27,0,,1915.0,108.5,271.25,85.0,85.0
2023-07-28,2023-07-28,SPX,0,RJL,4571.43,17.95,4570.0,4560.0,4575.0,4605.0,10.0,30.0,3.57,1018.0,4582.23,14.41,345.0,345.0,WIN,expiration,2023-07-28,0,,1982.0,101.8,254.5,509.0,345.0
2023-07-31,2023-07-31,SPX,0,RJL,4586.65,17.65,4585.0,4575.0,4590.0,4620.0,10.0,30.0,3.35,1015.0,4588.96,13.33,1015.0,1015.0,WIN,expiration,2023-07-31,0,,1985.0,101.5,253.75,507.5,761.25
2023-08-01,2023-08-01,SPX,0,RJL,4574.51,18.05,4570.0,4560.0,4575.0,4605.0,10.0,30.0,0.49,1125.0,4576.73,13.64,964.0,964.0,WIN,expiration,2023-08-01,0,,1875.0,112.5,281.25,562.5,843.75
2023-08-02,2023-08-02,SPX,0,RJL,4545.48,20.75,4545.0,4535.0,4550.0,4580.0,10.0,30.0,4.52,1145.0,4513.39,13.93,145.0,145.0,WIN,expiration,2023-08-02,0,,1855.0,114.5,145.0,145.0,145.0
2023-08-03,2023-08-03,SPX,0,RJL,4493.51,22.3,4490.0,4480.0,4500.0,4530.0,10.0,30.0,6.49,1100.0,4501.89,16.09,981.0,981.0,WIN,expiration,2023-08-03,0,,1900.0,110,275,550,825
2023-08-04,2023-08-04,SPX,0,RJL,4516,22.8,4515.0,4505.0,4525.0,4555.0,10.0,30.0,9,1040.0,4478.03,15.92,40.0,40.0,WIN,expiration,2023-08-04,0,,1960.0,104.0,260.0,40.0,40.0
2023-08-07,2023-08-07,SPX,0,RJL,4503.21,19.75,4500.0,4490.0,4505.0,4535.0,10.0,30.0,1.79,1188.0,4518.44,17.09,-144.0,-144.0,LOSS,expiration,2023-08-07,0,,1812.0,118.8,297.0,594.0,-144.0
2023-08-08,2023-08-08,SPX,0,RJL,4492.72,20.65,4490.0,4480.0,4495.0,4525.0,10.0,30.0,2.28,1182.0,4499.38,15.77,743.0,743.0,WIN,expiration,2023-08-08,0,,1818.0,118.2,295.5,591.0,743.0
2023-08-09,2023-08-09,SPX,0,RJL,4499.45,19.35,4495.0,4485.0,4500.0,4530.0,10.0,30.0,0.55,1150.0,4467.71,16,150.0,150.0,WIN,expiration,2023-08-09,0,,1850.0,115.0,287.5,575.0,150.0
2023-08-10,2023-08-10,SPX,0,RJL,4492.29,24.8,4490.0,4480.0,4500.0,4530.0,10.0,30.0,7.71,1102.0,4468.83,15.97,102.0,102.0,WIN,expiration,2023-08-10,0,,1898.0,110.2,275.5,102.0,102.0
2023-08-11,2023-08-11,SPX,0,RJL,4448.43,25.65,4445.0,4435.0,4455.0,4485.0,10.0,30.0,6.57,1135.0,4464.05,15.86,204.0,204.0,WIN,expiration,2023-08-11,0,,1865.0,113.5,204.0,204.0,204.0
2023-08-14,2023-08-14,SPX,0,RJL,4455.98,22.7,4455.0,4445.0,4465.0,4495.0,10.0,30.0,9.02,1037.0,4489.72,14.84,-1461.0,-1461.0,LOSS,expiration,2023-08-14,0,,1963.0,-1461.0,-1461.0,-1461.0,-1461.0
2023-08-15,2023-08-15,SPX,0,RJL,4472.63,21.6,4470.0,4460.0,4480.0,4510.0,10.0,30.0,7.37,1007.0,4437.86,14.82,7.0,7.0,WIN,expiration,2023-08-15,0,,1993.0,100.7,251.75,7.0,7.0
2023-08-16,2023-08-16,SPX,0,RJL,4434.72,22.2,4430.0,4420.0,4440.0,4470.0,10.0,30.0,5.28,1075.0,4404.33,16.44,75.0,75.0,WIN,expiration,2023-08-16,0,,1925.0,107.5,268.75,537.5,75.0
2023-08-17,2023-08-17,SPX,0,RJL,4420.23,21.25,4420.0,4410.0,4425.0,4455.0,10.0,30.0,4.77,1118.0,4370.36,16.77,118.0,118.0,WIN,expiration,2023-08-17,0,,1882.0,111.8,279.5,118.0,118.0
2023-08-18,2023-08-18,SPX,0,RJL,4340.89,24.65,4340.0,4330.0,4350.0,4380.0,10.0,30.0,9.11,1115.0,4369.71,17.89,-945.0,-945.0,LOSS,expiration,2023-08-18,0,,1885.0,-945.0,-945.0,-945.0,-945.0
2023-08-21,2023-08-21,SPX,0,RJL,4380.71,22.35,4380.0,4370.0,4390.0,4420.0,10.0,30.0,9.29,1033.0,4399.77,17.29,19.0,19.0,WIN,expiration,2023-08-21,0,,1967.0,103.3,258.25,19.0,19.0
2023-08-22,2023-08-22,SPX,0,RJL,4416.11,20.75,4415.0,4405.0,4420.0,4450.0,10.0,30.0,3.89,1143.0,4387.55,17.13,143.0,143.0,WIN,expiration,2023-08-22,0,,1857.0,114.3,285.75,143.0,143.0
2023-08-23,2023-08-23,SPX,0,RJL,4401.6,21.65,4400.0,4390.0,4410.0,4440.0,10.0,30.0,8.4,1010.0,4436.01,16.97,-1644.0,-1644.0,LOSS,expiration,2023-08-23,0,,1990.0,-1644.0,-1644.0,-1644.0,-1644.0
2023-08-24,2023-08-24,SPX,0,RJL,4451.94,21.85,4450.0,4440.0,4460.0,4490.0,10.0,30.0,8.06,1025.0,4376.31,15.99,25.0,25.0,WIN,expiration,2023-08-24,0,,1975.0,102.5,25.0,25.0,25.0
2023-08-25,2023-08-25,SPX,0,RJL,4394.62,32.25,4390.0,4380.0,4410.0,4440.0,10.0,30.0,15.38,1093.0,4405.71,17.2,1093.0,1093.0,WIN,expiration,2023-08-25,0,,1907.0,109.3,273.25,546.5,819.75
2023-08-28,2023-08-28,SPX,0,RJL,4425.92,19.85,4425.0,4415.0,4430.0,4460.0,10.0,30.0,4.08,1080.0,4433.31,15.7,760.0,760.0,WIN,expiration,2023-08-28,0,,1920.0,108.0,270.0,540.0,760.0
2023-08-29,2023-08-29,SPX,0,RJL,4434.34,20.7,4430.0,4420.0,4435.0,4465.0,10.0,30.0,0.66,1182.0,4497.63,15.08,-1818.0,-1818.0,LOSS,expiration,2023-08-29,0,,1818.0,-1818.0,-1818.0,-1818.0,-1818.0
2023-08-30,2023-08-30,SPX,0,RJL,4502.23,20.9,4500.0,4490.0,4505.0,4535.0,10.0,30.0,2.77,1150.0,4514.87,14.45,136.0,136.0,WIN,expiration,2023-08-30,0,,1850.0,115.0,287.5,136.0,136.0
2023-08-31,2023-08-31,SPX,0,RJL,4522.7,20.75,4520.0,4510.0,4525.0,4555.0,10.0,30.0,2.3,1152.0,4507.66,13.9,152.0,152.0,WIN,expiration,2023-08-31,0,,1848.0,115.2,288.0,576.0,864.0
2023-09-01,2023-09-01,SPX,0,RJL,4535.86,21.3,4535.0,4525.0,4545.0,4575.0,10.0,30.0,9.14,1003.0,4515.77,13.56,3.0,3.0,WIN,expiration,2023-09-01,0,,1997.0,100.3,250.75,3.0,3.0
2023-09-05,2023-09-05,SPX,0,RJL,4510.82,18.7,4510.0,4500.0,4515.0,4545.0,10.0,30.0,4.18,1068.0,4496.83,13.08,68.0,68.0,WIN,expiration,2023-09-05,0,,1932.0,106.8,267.0,534.0,68.0
2023-09-06,2023-09-06,SPX,0,RJL,4483.39,18.8,4480.0,4470.0,4485.0,4515.0,10.0,30.0,1.61,1160.0,4465.48,14,160.0,160.0,WIN,expiration,2023-09-06,0,,1840.0,116.0,290.0,160.0,160.0
2023-09-07,2023-09-07,SPX,0,RJL,4434.46,20.4,4430.0,4420.0,4440.0,4470.0,10.0,30.0,5.54,1053.0,4451.14,14.46,-101.0,-101.0,LOSS,expiration,2023-09-07,0,,1947.0,105.3,263.25,-101.0,-101.0
2023-09-08,2023-09-08,SPX,0,RJL,4455.46,20.65,4455.0,4445.0,4460.0,4490.0,10.0,30.0,4.54,1128.0,4457.49,14.41,1128.0,1128.0,WIN,expiration,2023-09-08,0,,1872.0,112.8,282.0,564.0,846.0
2023-09-11,2023-09-11,SPX,0,RJL,4486.6,17.4,4485.0,4475.0,4490.0,4520.0,10.0,30.0,3.4,1028.0,4487.46,13.84,1028.0,1028.0,WIN,expiration,2023-09-11,0,,1972.0,102.8,257.0,514.0,771.0
2023-09-12,2023-09-12,SPX,0,RJL,4470.9,17.1,4470.0,4460.0,4475.0,4505.0,10.0,30.0,4.1,1002.0,4461.9,13.8,196.0,196.0,WIN,expiration,2023-09-12,0,,1998.0,100.2,250.5,501.0,196.0
2023-09-13,2023-09-13,SPX,0,RJL,4466.3,21.8,4465.0,4455.0,4475.0,4505.0,10.0,30.0,8.7,1037.0,4467.44,14.23,1037.0,1037.0,WIN,expiration,2023-09-13,0,,1963.0,103.7,259.25,518.5,777.75
2023-09-14,2023-09-14,SPX,0,RJL,4489,17.4,4485.0,4475.0,4490.0,4520.0,10.0,30.0,1,1048.0,4505.1,13.46,-481.0,-481.0,LOSS,expiration,2023-09-14,0,,1952.0,104.8,-481.0,-481.0,-481.0
2023-09-15,2023-09-15,SPX,0,RJL,4489.95,19.1,4485.0,4475.0,4490.0,4520.0,10.0,30.0,0.05,1172.0,4450.32,12.82,172.0,172.0,WIN,expiration,2023-09-15,0,,1828.0,117.2,293.0,172.0,172.0
2023-09-18,2023-09-18,SPX,0,RJL,4447.62,18.5,4445.0,4435.0,4450.0,4480.0,10.0,30.0,2.38,1115.0,4453.53,13.79,757.0,757.0,WIN,expiration,2023-09-18,0,,1885.0,111.5,278.75,557.5,836.25
2023-09-19,2023-09-19,SPX,0,RJL,4443.19,17.4,4440.0,4430.0,4445.0,4475.0,10.0,30.0,1.81,1080.0,4443.95,14,1080.0,1080.0,WIN,expiration,2023-09-19,0,,1920.0,108.0,270.0,540.0,810.0
2023-09-20,2023-09-20,SPX,0,RJL,4452.84,28.75,4450.0,4440.0,4465.0,4495.0,10.0,30.0,12.16,1125.0,4402.2,14.11,125.0,125.0,WIN,expiration,2023-09-20,0,,1875.0,112.5,281.25,125.0,125.0
2023-09-21,2023-09-21,SPX,0,RJL,4375.6,23.6,4375.0,4365.0,4385.0,4415.0,10.0,30.0,9.4,1078.0,4330.0,15.15,78.0,78.0,WIN,expiration,2023-09-21,0,,1922.0,107.8,269.5,78.0,78.0
2023-09-22,2023-09-22,SPX,0,RJL,4338.9,22.7,4335.0,4325.0,4345.0,4375.0,10.0,30.0,6.1,1030.0,4320.06,17.53,30.0,30.0,WIN,expiration,2023-09-22,0,,1970.0,103.0,257.5,515.0,30.0
2023-09-25,2023-09-25,SPX,0,RJL,4309.07,26.2,4305.0,4295.0,4320.0,4350.0,10.0,30.0,10.93,1043.0,4337.44,17.19,-689.0,-689.0,LOSS,expiration,2023-09-25,0,,1957.0,104.3,260.75,-689.0,-689.0
2023-09-26,2023-09-26,SPX,0,RJL,4309.23,25.1,4305.0,4295.0,4315.0,4345.0,10.0,30.0,5.77,1165.0,4273.53,16.89,165.0,165.0,WIN,expiration,2023-09-26,0,,1835.0,116.5,291.25,165.0,165.0
2023-09-27,2023-09-27,SPX,0,RJL,4288.8,23.4,4285.0,4275.0,4295.0,4325.0,10.0,30.0,6.2,1103.0,4274.51,18.92,103.0,103.0,WIN,expiration,2023-09-27,0,,1897.0,110.3,275.75,551.5,103.0
2023-09-28,2023-09-28,SPX,0,RJL,4266.51,30.5,4265.0,4255.0,4285.0,4315.0,10.0,30.0,18.49,1007.0,4299.7,18.21,-419.0,-419.0,LOSS,expiration,2023-09-28,0,,1993.0,-419.0,-419.0,-419.0,-419.0
2023-09-29,2023-09-29,SPX,0,RJL,4329.02,26.75,4325.0,4315.0,4340.0,4370.0,10.0,30.0,10.98,1028.0,4288.05,17.34,28.0,28.0,WIN,expiration,2023-09-29,0,,1972.0,102.8,257.0,28.0,28.0
2023-10-02,2023-10-02,SPX,0,RJL,4277.89,25.5,4275.0,4265.0,4290.0,4320.0,10.0,30.0,12.11,1033.0,4288.39,17.53,1033.0,1033.0,WIN,expiration,2023-10-02,0,,1967.0,103.3,258.25,516.5,774.75
2023-10-03,2023-10-03,SPX,0,RJL,4268,27.5,4265.0,4255.0,4280.0,4310.0,10.0,30.0,12,1070.0,4229.45,17.6,70.0,70.0,WIN,expiration,2023-10-03,0,,1930.0,107.0,70.0,70.0,70.0
2023-10-04,2023-10-04,SPX,0,RJL,4238.87,26.7,4235.0,4225.0,4250.0,4280.0,10.0,30.0,11.13,1052.0,4263.75,19.78,-309.0,-309.0,LOSS,expiration,2023-10-04,0,,1948.0,105.2,263.0,526.0,-309.0
2023-10-05,2023-10-05,SPX,0,RJL,4257.66,26.65,4255.0,4245.0,4270.0,4300.0,10.0,30.0,12.34,1045.0,4258.19,18.56,1045.0,1045.0,WIN,expiration,2023-10-05,0,,1955.0,104.5,261.25,522.5,783.75
2023-10-06,2023-10-06,SPX,0,RJL,4235.41,33,4235.0,4225.0,4255.0,4285.0,10.0,30.0,19.59,1040.0,4308.5,18.49,-1960.0,-1960.0,LOSS,expiration,2023-10-06,0,,1960.0,104.0,-1960.0,-1960.0,-1960.0
2023-10-09,2023-10-09,SPX,0,RJL,4290.36,25.8,4290.0,4280.0,4300.0,4330.0,10.0,30.0,9.64,1110.0,4335.66,17.45,-1890.0,-1890.0,LOSS,expiration,2023-10-09,0,,1890.0,111.0,-1890.0,-1890.0,-1890.0
2023-10-10,2023-10-10,SPX,0,RJL,4340.88,22.9,4340.0,4330.0,4350.0,4380.0,10.0,30.0,9.12,1035.0,4358.24,17.7,172.0,172.0,WIN,expiration,2023-10-10,0,,1965.0,103.5,172.0,172.0,172.0
2023-10-11,2023-10-11,SPX,0,RJL,4373.87,23.6,4370.0,4360.0,4380.0,4410.0,10.0,30.0,6.13,1132.0,4376.95,17.04,1132.0,1132.0,WIN,expiration,2023-10-11,0,,1868.0,113.2,283.0,566.0,849.0
2023-10-12,2023-10-12,SPX,0,RJL,4380.18,23.25,4380.0,4370.0,4385.0,4415.0,10.0,30.0,4.82,1147.0,4349.61,16.09,147.0,147.0,WIN,expiration,2023-10-12,0,,1853.0,114.7,286.75,147.0,147.0
2023-10-13,2023-10-13,SPX,0,RJL,4369.75,24.25,4365.0,4355.0,4375.0,4405.0,10.0,30.0,5.25,1140.0,4327.78,16.69,140.0,140.0,WIN,expiration,2023-10-13,0,,1860.0,114.0,140.0,140.0,140.0
2023-10-16,2023-10-16,SPX,0,RJL,4346.92,25.35,4345.0,4335.0,4355.0,4385.0,10.0,30.0,8.08,1135.0,4373.63,19.33,-558.0,-558.0,LOSS,expiration,2023-10-16,0,,1865.0,-558.0,-558.0,-558.0,-558.0
2023-10-17,2023-10-17,SPX,0,RJL,4342.14,25.35,4340.0,4330.0,4355.0,4385.0,10.0,30.0,12.86,1003.0,4373.2,17.22,-795.0,-795.0,LOSS,expiration,2023-10-17,0,,1997.0,100.3,250.75,-795.0,-795.0
2023-10-18,2023-10-18,SPX,0,RJL,4355.4,24.7,4355.0,4345.0,4365.0,4395.0,10.0,30.0,9.6,1060.0,4314.6,17.88,60.0,60.0,WIN,expiration,2023-10-18,0,,1940.0,106.0,265.0,60.0,60.0
2023-10-19,2023-10-19,SPX,0,RJL,4324.07,30.25,4320.0,4310.0,4340.0,4370.0,10.0,30.0,15.93,1035.0,4278.0,19.23,35.0,35.0,WIN,expiration,2023-10-19,0,,1965.0,103.5,258.75,35.0,35.0
2023-10-20,2023-10-20,SPX,0,RJL,4270.37,29.65,4270.0,4260.0,4285.0,4315.0,10.0,30.0,14.63,1077.0,4224.16,21.4,77.0,77.0,WIN,expiration,2023-10-20,0,,1923.0,107.7,269.25,77.0,77.0
2023-10-23,2023-10-23,SPX,0,RJL,4209.43,28.5,4205.0,4195.0,4225.0,4255.0,10.0,30.0,15.57,1012.0,4217.04,21.71,1012.0,1012.0,WIN,expiration,2023-10-23,0,,1988.0,101.2,253.0,506.0,759.0
2023-10-24,2023-10-24,SPX,0,RJL,4239.7,25.4,4235.0,4225.0,4250.0,4280.0,10.0,30.0,10.3,1072.0,4247.68,20.37,1072.0,1072.0,WIN,expiration,2023-10-24,0,,1928.0,107.2,268.0,536.0,804.0
2023-10-25,2023-10-25,SPX,0,RJL,4226.37,26.45,4225.0,4215.0,4240.0,4270.0,10.0,30.0,13.63,1047.0,4186.77,18.91,47.0,47.0,WIN,expiration,2023-10-25,0,,1953.0,104.7,47.0,47.0,47.0
2023-10-26,2023-10-26,SPX,0,RJL,4173.52,32.1,4170.0,4160.0,4195.0,4225.0,10.0,30.0,21.48,1015.0,4137.23,20.23,15.0,15.0,WIN,expiration,2023-10-26,0,,1985.0,101.5,253.75,507.5,15.0
2023-10-27,2023-10-27,SPX,0,RJL,4152.53,31.1,4150.0,4140.0,4170.0,4200.0,10.0,30.0,17.47,1048.0,4117.37,20.65,48.0,48.0,WIN,expiration,2023-10-27,0,,1952.0,104.8,262.0,48.0,48.0
2023-10-30,2023-10-30,SPX,0,RJL,4146.74,27.6,4145.0,4135.0,4160.0,4190.0,10.0,30.0,13.26,1098.0,4166.82,21.28,446.0,446.0,WIN,expiration,2023-10-30,0,,1902.0,109.8,274.5,446.0,446.0
2023-10-31,2023-10-31,SPX,0,RJL,4169.08,26.45,4165.0,4155.0,4180.0,4210.0,10.0,30.0,10.92,1038.0,4193.8,19.74,-298.0,-298.0,LOSS,expiration,2023-10-31,0,,1962.0,103.8,259.5,-298.0,-298.0
2023-11-01,2023-11-01,SPX,0,RJL,4200.9,35.25,4200.0,4190.0,4225.0,4255.0,10.0,30.0,24.1,1045.0,4237.86,18.15,-216.0,-216.0,LOSS,expiration,2023-11-01,0,,1955.0,104.5,261.25,-216.0,-216.0
2023-11-02,2023-11-02,SPX,0,RJL,4277.02,23.85,4275.0,4265.0,4285.0,4315.0,10.0,30.0,7.98,1128.0,4317.78,16.85,-1873.0,-1873.0,LOSS,expiration,2023-11-02,0,,1872.0,-1873.0,-1873.0,-1873.0,-1873.0
2023-11-03,2023-11-03,SPX,0,RJL,4340.31,25.15,4340.0,4330.0,4350.0,4380.0,10.0,30.0,9.69,1115.0,4358.34,15.65,304.0,304.0,WIN,expiration,2023-11-03,0,,1885.0,111.5,304.0,304.0,304.0
2023-11-06,2023-11-06,SPX,0,RJL,4371.78,21.05,4370.0,4360.0,4375.0,4405.0,10.0,30.0,3.22,1162.0,4365.98,14.92,835.0,835.0,WIN,expiration,2023-11-06,0,,1838.0,116.2,290.5,581.0,835.0
