trade_date,exp_date,underlying,dte_entry,structure,spot_entry,spot_exit,put_upper,put_center,put_lower,total_credit,entry_cons,entry_spread,vix_entry,iv_atm_pct,em_pct,expected_move,pnl_usd,max_risk_usd,result,exit_method,mfe,mae,pnl_exit90,pnl_exit75,pnl_exit60,pnl_exit45,pnl_exit30,pnl_exit21,pnl_exit14,pnl_exit10,pnl_exit7,pnl_exit5,pnl_exit3,pnl_tp25,pnl_tp50,pnl_tp75,pnl_tp100,pnl_tp25_exit90,pnl_tp25_exit75,pnl_tp25_exit60,pnl_tp25_exit45,pnl_tp25_exit30,pnl_tp25_exit21,pnl_tp25_exit14,pnl_tp25_exit10,pnl_tp25_exit7,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit90,pnl_tp50_exit75,pnl_tp50_exit60,pnl_tp50_exit45,pnl_tp50_exit30,pnl_tp50_exit21,pnl_tp50_exit14,pnl_tp50_exit10,pnl_tp50_exit7,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit90,pnl_tp75_exit75,pnl_tp75_exit60,pnl_tp75_exit45,pnl_tp75_exit30,pnl_tp75_exit21,pnl_tp75_exit14,pnl_tp75_exit10,pnl_tp75_exit7,pnl_tp75_exit5,pnl_tp75_exit3,pnl_tp100_exit90,pnl_tp100_exit75,pnl_tp100_exit60,pnl_tp100_exit45,pnl_tp100_exit30,pnl_tp100_exit21,pnl_tp100_exit14,pnl_tp100_exit10,pnl_tp100_exit7,pnl_tp100_exit5,pnl_tp100_exit3
2022-09-16,2023-01-20,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3840.48,3971.78,3610,3340,2400,885.0,3110.0,2225.0,28.34,28.34,16.65,639.5,-885.0,70110.0,LOSS,expiration,1770,-882.5,905.0,1610.0,295.0,-20.0,260.0,45.0,-270.0,-690.0,-862.5,-870.0,-870.0,-885.0,-885.0,-885.0,-885.0,905.0,1610.0,295.0,-20.0,260.0,45.0,-270.0,-690.0,-862.5,-870.0,-870.0,905.0,1610.0,295.0,-20.0,260.0,45.0,-270.0,-690.0,-862.5,-870.0,-870.0,905.0,1610.0,295.0,-20.0,260.0,45.0,-270.0,-690.0,-862.5,-870.0,-870.0,905.0,1610.0,295.0,-20.0,260.0,45.0,-270.0,-690.0,-862.5,-870.0,-870.0
2022-09-23,2023-01-20,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3691.77,3971.78,3475,3230,2400,1100.0,1230.0,130.0,29.13,29.13,16.63,614.0,-1100.0,59730.0,LOSS,expiration,690,-1095,170.0,470.0,-570.0,-800.0,-750.0,-845.0,-970.0,-1045.0,-1082.5,-1092.5,-1092.5,-1100.0,-1100.0,-1100.0,-1100.0,170.0,470.0,-570.0,-800.0,-750.0,-845.0,-970.0,-1045.0,-1082.5,-1092.5,-1092.5,170.0,470.0,-570.0,-800.0,-750.0,-845.0,-970.0,-1045.0,-1082.5,-1092.5,-1092.5,170.0,470.0,-570.0,-800.0,-750.0,-845.0,-970.0,-1045.0,-1082.5,-1092.5,-1092.5,170.0,470.0,-570.0,-800.0,-750.0,-845.0,-970.0,-1045.0,-1082.5,-1092.5,-1092.5
2022-09-30,2023-01-20,SPX,112,BWB 1-2-2 puts (+1/-2/+2),3643.29,3971.78,3475,3230,2400,945.0,1150.0,205.0,31.01,31.01,17.18,625.8,-945.0,59650.0,LOSS,expiration,845,-940,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5,-945.0,-945.0,-945.0,-945.0,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5
2022-10-07,2023-01-20,SPX,105,BWB 1-2-2 puts (+1/-2/+2),3667.11,3971.78,3475,3230,2400,945.0,1270.0,325.0,31.61,31.61,16.95,621.7,-945.0,59770.0,LOSS,expiration,845,-940,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5,-945.0,-945.0,-945.0,-945.0,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5,325.0,625.0,-415.0,-645.0,-595.0,-690.0,-815.0,-890.0,-927.5,-937.5,-937.5
2022-10-14,2023-02-17,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3677.16,4078.98,3450,3180,2300,1280.0,3080.0,1800.0,31.65,31.65,18.6,683.8,-1280.0,64080.0,LOSS,expiration,460,-1277.5,-530.0,-710.0,-150.0,-300.0,-1175.0,-1235.0,-1255.0,-1260.0,-1262.5,-1267.5,-1270.0,-1280.0,-1280.0,-1280.0,-1280.0,-530.0,-710.0,-150.0,-300.0,-1175.0,-1235.0,-1255.0,-1260.0,-1262.5,-1267.5,-1270.0,-530.0,-710.0,-150.0,-300.0,-1175.0,-1235.0,-1255.0,-1260.0,-1262.5,-1267.5,-1270.0,-530.0,-710.0,-150.0,-300.0,-1175.0,-1235.0,-1255.0,-1260.0,-1262.5,-1267.5,-1270.0,-530.0,-710.0,-150.0,-300.0,-1175.0,-1235.0,-1255.0,-1260.0,-1262.5,-1267.5,-1270.0
2022-10-21,2023-02-17,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3700.91,4078.98,3480,3225,2400,1315.0,1470.0,155.0,29.38,29.38,16.78,620.9,-1315.0,58470.0,LOSS,expiration,430,-1310,-520.0,-700.0,-55.0,-175.0,-1200.0,-1265.0,-1287.5,-1295.0,-1287.5,-1300.0,-1310.0,-1315.0,-1315.0,-1315.0,-1315.0,-520.0,-700.0,-55.0,-175.0,-1200.0,-1265.0,-1287.5,-1295.0,-1287.5,-1300.0,-1310.0,-520.0,-700.0,-55.0,-175.0,-1200.0,-1265.0,-1287.5,-1295.0,-1287.5,-1300.0,-1310.0,-520.0,-700.0,-55.0,-175.0,-1200.0,-1265.0,-1287.5,-1295.0,-1287.5,-1300.0,-1310.0,-520.0,-700.0,-55.0,-175.0,-1200.0,-1265.0,-1287.5,-1295.0,-1287.5,-1300.0,-1310.0
2022-10-28,2023-02-17,SPX,112,BWB 1-2-2 puts (+1/-2/+2),3835.58,4078.98,3480,3450,2400,-5590.0,-4780.0,810.0,27.39,27.39,15.17,581.9,5590.0,97220.0,WIN,expiration,5597.5,-2250,2855.0,4135.0,3430.0,4110.0,5345.0,5495.0,5552.5,5560.0,5562.5,5585.0,5590.0,2110.0,4045.0,5590.0,5590.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2110.0,2855.0,4045.0,4045.0,4045.0,4045.0,4045.0,4045.0,4045.0,4045.0,4045.0,4045.0,2855.0,4135.0,3430.0,4110.0,5345.0,5495.0,5552.5,5560.0,5562.5,5585.0,5590.0,2855.0,4135.0,3430.0,4110.0,5345.0,5495.0,5552.5,5560.0,5562.5,5585.0,5590.0
2022-11-04,2023-02-17,SPX,105,BWB 1-2-2 puts (+1/-2/+2),3759.4,4078.98,3480,3225,2400,1460.0,1890.0,430.0,24.72,24.72,13.26,498.4,-1460.0,58890.0,LOSS,expiration,285,-1455,-665.0,-845.0,-200.0,-320.0,-1345.0,-1410.0,-1432.5,-1440.0,-1432.5,-1445.0,-1455.0,-1460.0,-1460.0,-1460.0,-1460.0,-665.0,-845.0,-200.0,-320.0,-1345.0,-1410.0,-1432.5,-1440.0,-1432.5,-1445.0,-1455.0,-665.0,-845.0,-200.0,-320.0,-1345.0,-1410.0,-1432.5,-1440.0,-1432.5,-1445.0,-1455.0,-665.0,-845.0,-200.0,-320.0,-1345.0,-1410.0,-1432.5,-1440.0,-1432.5,-1445.0,-1455.0,-665.0,-845.0,-200.0,-320.0,-1345.0,-1410.0,-1432.5,-1440.0,-1432.5,-1445.0,-1455.0
2022-11-11,2023-03-17,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3959.27,3916.47,3750,3490,2650,980.0,2610.0,1630.0,23.43,23.43,13.77,545.0,-980.0,60610.0,LOSS,expiration,2165,-975,1275.0,1770.0,535.0,145.0,-490.0,340.0,-632.5,-810.0,100.0,755.0,-590.0,-980.0,-980.0,-980.0,-980.0,1275.0,1770.0,535.0,145.0,-490.0,340.0,-632.5,-810.0,100.0,755.0,-590.0,1275.0,1770.0,535.0,145.0,-490.0,340.0,-632.5,-810.0,100.0,755.0,-590.0,1275.0,1770.0,535.0,145.0,-490.0,340.0,-632.5,-810.0,100.0,755.0,-590.0,1275.0,1770.0,535.0,145.0,-490.0,340.0,-632.5,-810.0,100.0,755.0,-590.0
2022-11-18,2023-03-17,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3962.7,3916.47,3760,3510,2700,925.0,2720.0,1795.0,23.6,23.6,13.48,534.0,-925.0,58720.0,LOSS,expiration,2090,-1195,1055.0,1505.0,555.0,280.0,-400.0,570.0,-537.5,-745.0,275.0,950.0,-480.0,-925.0,-925.0,-925.0,-925.0,1055.0,1505.0,555.0,280.0,-400.0,570.0,-537.5,-745.0,275.0,950.0,-480.0,1055.0,1505.0,555.0,280.0,-400.0,570.0,-537.5,-745.0,275.0,950.0,-480.0,1055.0,1505.0,555.0,280.0,-400.0,570.0,-537.5,-745.0,275.0,950.0,-480.0,1055.0,1505.0,555.0,280.0,-400.0,570.0,-537.5,-745.0,275.0,950.0,-480.0
2022-11-25,2023-03-31,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4029.54,4108.9,3825,3580,2750,650.0,790.0,140.0,20.97,20.97,12.32,496.5,-650.0,59290.0,LOSS,expiration,3245,-645,615.0,895.0,600.0,240.0,1600.0,2670.0,1010.0,510.0,1055.0,-335.0,-425.0,-650.0,-650.0,-650.0,-650.0,615.0,895.0,600.0,240.0,1600.0,2670.0,1010.0,510.0,1055.0,-335.0,-425.0,615.0,895.0,600.0,240.0,1600.0,2670.0,1010.0,510.0,1055.0,-335.0,-425.0,615.0,895.0,600.0,240.0,1600.0,2670.0,1010.0,510.0,1055.0,-335.0,-425.0,615.0,895.0,600.0,240.0,1600.0,2670.0,1010.0,510.0,1055.0,-335.0,-425.0
2022-12-02,2023-03-31,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4033.69,4108.9,3835,3595,2825,700.0,900.0,200.0,19.88,19.88,11.35,457.9,-700.0,53900.0,LOSS,expiration,3245,-692.5,430.0,875.0,580.0,220.0,1640.0,2715.0,1040.0,530.0,1150.0,-330.0,-427.5,-700.0,-700.0,-700.0,-700.0,430.0,875.0,580.0,220.0,1640.0,2715.0,1040.0,530.0,1150.0,-330.0,-427.5,430.0,875.0,580.0,220.0,1640.0,2715.0,1040.0,530.0,1150.0,-330.0,-427.5,430.0,875.0,580.0,220.0,1640.0,2715.0,1040.0,530.0,1150.0,-330.0,-427.5,430.0,875.0,580.0,220.0,1640.0,2715.0,1040.0,530.0,1150.0,-330.0,-427.5
2022-12-09,2023-03-31,SPX,112,BWB 1-2-2 puts (+1/-2/+2),3957.58,4108.9,3825,3580,2825,890.0,1960.0,1070.0,22.86,22.86,12.66,501.2,-890.0,52960.0,LOSS,expiration,3040,-885,565.0,765.0,435.0,35.0,1380.0,2450.0,785.0,265.0,820.0,-575.0,-665.0,-890.0,-890.0,-890.0,-890.0,565.0,765.0,435.0,35.0,1380.0,2450.0,785.0,265.0,820.0,-575.0,-665.0,565.0,765.0,435.0,35.0,1380.0,2450.0,785.0,265.0,820.0,-575.0,-665.0,565.0,765.0,435.0,35.0,1380.0,2450.0,785.0,265.0,820.0,-575.0,-665.0,565.0,765.0,435.0,35.0,1380.0,2450.0,785.0,265.0,820.0,-575.0,-665.0
2022-12-16,2023-04-21,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3876.13,4133.56,3680,3440,2650,960.0,1140.0,180.0,22.41,22.41,13.17,510.4,-960.0,56140.0,LOSS,expiration,1040,-955,185.0,-380.0,-85.0,-340.0,-250.0,-730.0,-890.0,-930.0,-950.0,-947.5,-952.5,-960.0,-960.0,-960.0,-960.0,185.0,-380.0,-85.0,-340.0,-250.0,-730.0,-890.0,-930.0,-950.0,-947.5,-952.5,185.0,-380.0,-85.0,-340.0,-250.0,-730.0,-890.0,-930.0,-950.0,-947.5,-952.5,185.0,-380.0,-85.0,-340.0,-250.0,-730.0,-890.0,-930.0,-950.0,-947.5,-952.5,185.0,-380.0,-85.0,-340.0,-250.0,-730.0,-890.0,-930.0,-950.0,-947.5,-952.5
2022-12-23,2023-04-21,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3799.89,4133.56,3610,3380,2650,880.0,2730.0,1850.0,22.49,22.49,12.84,488.0,-880.0,52730.0,LOSS,expiration,610,-1180,35.0,-440.0,-260.0,-520.0,-445.0,-750.0,-840.0,-862.5,-867.5,-870.0,-875.0,-880.0,-880.0,-880.0,-880.0,35.0,-440.0,-260.0,-520.0,-445.0,-750.0,-840.0,-862.5,-867.5,-870.0,-875.0,35.0,-440.0,-260.0,-520.0,-445.0,-750.0,-840.0,-862.5,-867.5,-870.0,-875.0,35.0,-440.0,-260.0,-520.0,-445.0,-750.0,-840.0,-862.5,-867.5,-870.0,-875.0,35.0,-440.0,-260.0,-520.0,-445.0,-750.0,-840.0,-862.5,-867.5,-870.0,-875.0
2022-12-30,2023-04-28,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3818.57,4169.77,3630,3410,2700,820.0,1180.0,360.0,22.03,22.03,12.58,480.3,-820.0,50180.0,LOSS,expiration,630,-812.5,-235.0,-280.0,-55.0,235.0,-475.0,-732.5,-792.5,-800.0,-802.5,-807.5,-812.5,-820.0,-820.0,-820.0,-820.0,-235.0,-280.0,-55.0,235.0,-475.0,-732.5,-792.5,-800.0,-802.5,-807.5,-812.5,-235.0,-280.0,-55.0,235.0,-475.0,-732.5,-792.5,-800.0,-802.5,-807.5,-812.5,-235.0,-280.0,-55.0,235.0,-475.0,-732.5,-792.5,-800.0,-802.5,-807.5,-812.5,-235.0,-280.0,-55.0,235.0,-475.0,-732.5,-792.5,-800.0,-802.5,-807.5,-812.5
2023-01-06,2023-04-28,SPX,112,BWB 1-2-2 puts (+1/-2/+2),3821.08,4169.77,3630,3410,2700,1090.0,2050.0,960.0,21.85,21.85,12.1,462.5,-1090.0,51050.0,LOSS,expiration,360,-1082.5,-505.0,-550.0,-325.0,-35.0,-745.0,-1002.5,-1062.5,-1070.0,-1072.5,-1077.5,-1082.5,-1090.0,-1090.0,-1090.0,-1090.0,-505.0,-550.0,-325.0,-35.0,-745.0,-1002.5,-1062.5,-1070.0,-1072.5,-1077.5,-1082.5,-505.0,-550.0,-325.0,-35.0,-745.0,-1002.5,-1062.5,-1070.0,-1072.5,-1077.5,-1082.5,-505.0,-550.0,-325.0,-35.0,-745.0,-1002.5,-1062.5,-1070.0,-1072.5,-1077.5,-1082.5,-505.0,-550.0,-325.0,-35.0,-745.0,-1002.5,-1062.5,-1070.0,-1072.5,-1077.5,-1082.5
2023-01-13,2023-05-19,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3961.6,4191.97,3790,3570,2825,720.0,2520.0,1800.0,18.7,18.7,10.99,435.3,-720.0,55020.0,LOSS,expiration,1215,-707.5,195.0,470.0,595.0,-15.0,-380.0,-505.0,-565.0,-627.5,-665.0,-665.0,-685.0,-720.0,-720.0,-720.0,-720.0,195.0,470.0,595.0,-15.0,-380.0,-505.0,-565.0,-627.5,-665.0,-665.0,-685.0,195.0,470.0,595.0,-15.0,-380.0,-505.0,-565.0,-627.5,-665.0,-665.0,-685.0,195.0,470.0,595.0,-15.0,-380.0,-505.0,-565.0,-627.5,-665.0,-665.0,-685.0,195.0,470.0,595.0,-15.0,-380.0,-505.0,-565.0,-627.5,-665.0,-665.0,-685.0
2023-01-20,2023-05-19,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3910.21,4191.97,3740,3520,2750,860.0,2430.0,1570.0,20.23,20.23,11.55,451.7,-860.0,57430.0,LOSS,expiration,820,-857.5,-95.0,150.0,315.0,-340.0,-630.0,-730.0,-755.0,-800.0,-830.0,-827.5,-847.5,-860.0,-860.0,-860.0,-860.0,-95.0,150.0,315.0,-340.0,-630.0,-730.0,-755.0,-800.0,-830.0,-827.5,-847.5,-95.0,150.0,315.0,-340.0,-630.0,-730.0,-755.0,-800.0,-830.0,-827.5,-847.5,-95.0,150.0,315.0,-340.0,-630.0,-730.0,-755.0,-800.0,-830.0,-827.5,-847.5,-95.0,150.0,315.0,-340.0,-630.0,-730.0,-755.0,-800.0,-830.0,-827.5,-847.5
2023-01-27,2023-05-19,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4061.85,4191.97,3790,3740,2825,-3545.0,-1670.0,1875.0,18.38,18.38,10.18,413.6,3545.0,84830.0,WIN,expiration,3567.5,-3405,470.0,1195.0,-1160.0,2490.0,3115.0,3335.0,3400.0,3497.5,3525.0,3530.0,3550.0,1820.0,3335.0,3545.0,3545.0,470.0,1195.0,-1160.0,1820.0,1820.0,1820.0,1820.0,1820.0,1820.0,1820.0,1820.0,470.0,1195.0,-1160.0,2490.0,3115.0,3335.0,3335.0,3335.0,3335.0,3335.0,3335.0,470.0,1195.0,-1160.0,2490.0,3115.0,3335.0,3400.0,3497.5,3525.0,3530.0,3550.0,470.0,1195.0,-1160.0,2490.0,3115.0,3335.0,3400.0,3497.5,3525.0,3530.0,3550.0
2023-02-10,2023-06-16,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4073.56,4409.77,3890,3650,2825,480.0,3550.0,3070.0,21.31,21.31,12.52,510.0,-480.0,62050.0,LOSS,expiration,1575,-492.5,520.0,760.0,575.0,415.0,360.0,-65.0,-445.0,-442.5,-472.5,-490.0,-465.0,-480.0,-480.0,-480.0,-480.0,520.0,760.0,575.0,415.0,360.0,-65.0,-445.0,-442.5,-472.5,-490.0,-465.0,520.0,760.0,575.0,415.0,360.0,-65.0,-445.0,-442.5,-472.5,-490.0,-465.0,520.0,760.0,575.0,415.0,360.0,-65.0,-445.0,-442.5,-472.5,-490.0,-465.0,520.0,760.0,575.0,415.0,360.0,-65.0,-445.0,-442.5,-472.5,-490.0,-465.0
2023-02-17,2023-06-16,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4054.66,4409.77,3880,3650,2825,565.0,660.0,95.0,21.02,21.02,12.0,486.6,-565.0,60160.0,LOSS,expiration,960,-580,90.0,490.0,350.0,210.0,165.0,-200.0,-540.0,-532.5,-560.0,-577.5,-552.5,-565.0,-565.0,-565.0,-565.0,90.0,490.0,350.0,210.0,165.0,-200.0,-540.0,-532.5,-560.0,-577.5,-552.5,90.0,490.0,350.0,210.0,165.0,-200.0,-540.0,-532.5,-560.0,-577.5,-552.5,90.0,490.0,350.0,210.0,165.0,-200.0,-540.0,-532.5,-560.0,-577.5,-552.5,90.0,490.0,350.0,210.0,165.0,-200.0,-540.0,-532.5,-560.0,-577.5,-552.5
2023-02-24,2023-06-30,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3951.24,4449.81,3775,3545,2750,845.0,2330.0,1485.0,22.76,22.76,13.37,528.4,-845.0,58830.0,LOSS,expiration,425,-850,10.0,-140.0,-405.0,-355.0,-630.0,-835.0,-835.0,-832.5,-837.5,-835.0,-840.0,-845.0,-845.0,-845.0,-845.0,10.0,-140.0,-405.0,-355.0,-630.0,-835.0,-835.0,-832.5,-837.5,-835.0,-840.0,10.0,-140.0,-405.0,-355.0,-630.0,-835.0,-835.0,-832.5,-837.5,-835.0,-840.0,10.0,-140.0,-405.0,-355.0,-630.0,-835.0,-835.0,-832.5,-837.5,-835.0,-840.0,10.0,-140.0,-405.0,-355.0,-630.0,-835.0,-835.0,-832.5,-837.5,-835.0,-840.0
2023-03-03,2023-06-30,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4009.72,4449.81,3850,3645,2975,715.0,1970.0,1255.0,19.21,19.21,10.97,439.8,-715.0,48470.0,LOSS,expiration,260,-720,10.0,10.0,-215.0,-115.0,-370.0,-700.0,-720.0,-710.0,-712.5,-705.0,-707.5,-715.0,-715.0,-715.0,-715.0,10.0,10.0,-215.0,-115.0,-370.0,-700.0,-720.0,-710.0,-712.5,-705.0,-707.5,10.0,10.0,-215.0,-115.0,-370.0,-700.0,-720.0,-710.0,-712.5,-705.0,-707.5,10.0,10.0,-215.0,-115.0,-370.0,-700.0,-720.0,-710.0,-712.5,-705.0,-707.5,10.0,10.0,-215.0,-115.0,-370.0,-700.0,-720.0,-710.0,-712.5,-705.0,-707.5
2023-03-10,2023-06-30,SPX,112,BWB 1-2-2 puts (+1/-2/+2),3894.8,4449.81,3775,3545,2750,1120.0,1310.0,190.0,23.36,23.36,12.94,504.0,-1120.0,57810.0,LOSS,expiration,95,-1125,-265.0,-415.0,-680.0,-630.0,-905.0,-1110.0,-1110.0,-1107.5,-1112.5,-1110.0,-1115.0,-1120.0,-1120.0,-1120.0,-1120.0,-265.0,-415.0,-680.0,-630.0,-905.0,-1110.0,-1110.0,-1107.5,-1112.5,-1110.0,-1115.0,-265.0,-415.0,-680.0,-630.0,-905.0,-1110.0,-1110.0,-1107.5,-1112.5,-1110.0,-1115.0,-265.0,-415.0,-680.0,-630.0,-905.0,-1110.0,-1110.0,-1107.5,-1112.5,-1110.0,-1115.0,-265.0,-415.0,-680.0,-630.0,-905.0,-1110.0,-1110.0,-1107.5,-1112.5,-1110.0,-1115.0
2023-03-17,2023-07-21,SPX,126,BWB 1-2-2 puts (+1/-2/+2),3942.35,4536.68,3760,3500,2600,1015.0,3050.0,2035.0,24.02,24.02,14.11,556.4,-1015.0,67050.0,LOSS,expiration,360,-1022.5,-305.0,-200.0,-675.0,-915.0,-1000.0,-1012.5,-1015.0,-1005.0,-1010.0,-1007.5,-1005.0,-1015.0,-1015.0,-1015.0,-1015.0,-305.0,-200.0,-675.0,-915.0,-1000.0,-1012.5,-1015.0,-1005.0,-1010.0,-1007.5,-1005.0,-305.0,-200.0,-675.0,-915.0,-1000.0,-1012.5,-1015.0,-1005.0,-1010.0,-1007.5,-1005.0,-305.0,-200.0,-675.0,-915.0,-1000.0,-1012.5,-1015.0,-1005.0,-1010.0,-1007.5,-1005.0,-305.0,-200.0,-675.0,-915.0,-1000.0,-1012.5,-1015.0,-1005.0,-1010.0,-1007.5,-1005.0
2023-03-24,2023-07-21,SPX,119,BWB 1-2-2 puts (+1/-2/+2),3931.04,4536.68,3740,3490,2600,750.0,930.0,180.0,24.09,24.09,13.76,540.7,-750.0,64930.0,LOSS,expiration,410,-760,-170.0,-45.0,-465.0,-670.0,-740.0,-747.5,-755.0,-740.0,-740.0,-740.0,-742.5,-750.0,-750.0,-750.0,-750.0,-170.0,-45.0,-465.0,-670.0,-740.0,-747.5,-755.0,-740.0,-740.0,-740.0,-742.5,-170.0,-45.0,-465.0,-670.0,-740.0,-747.5,-755.0,-740.0,-740.0,-740.0,-742.5,-170.0,-45.0,-465.0,-670.0,-740.0,-747.5,-755.0,-740.0,-740.0,-740.0,-742.5,-170.0,-45.0,-465.0,-670.0,-740.0,-747.5,-755.0,-740.0,-740.0,-740.0,-742.5
2023-03-31,2023-07-21,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4070.21,4536.68,3760,3740,2600,-4720.0,-3170.0,1550.0,18.88,18.88,10.46,425.7,4720.0,108830.0,WIN,expiration,4727.5,-170,1730.0,2095.0,3250.0,4180.0,4560.0,4617.5,4650.0,4680.0,4710.0,4717.5,4725.0,1350.0,2735.0,3880.0,4720.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1730.0,2735.0,2735.0,2735.0,2735.0,2735.0,2735.0,2735.0,2735.0,2735.0,2735.0,1730.0,2095.0,3250.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,1730.0,2095.0,3250.0,4180.0,4560.0,4617.5,4650.0,4680.0,4710.0,4717.5,4725.0
2023-04-14,2023-08-18,SPX,126,BWB 1-2-2 puts (+1/-2/+2),4160.54,4370.6,4000,3770,2950,230.0,3000.0,2770.0,17.55,17.55,10.31,429.0,-230.0,62000.0,LOSS,expiration,710,-245,555.0,345.0,65.0,-80.0,-222.5,-235.0,-230.0,-230.0,-217.5,-215.0,-215.0,-230.0,-230.0,-230.0,-230.0,555.0,345.0,65.0,-80.0,-222.5,-235.0,-230.0,-230.0,-217.5,-215.0,-215.0,555.0,345.0,65.0,-80.0,-222.5,-235.0,-230.0,-230.0,-217.5,-215.0,-215.0,555.0,345.0,65.0,-80.0,-222.5,-235.0,-230.0,-230.0,-217.5,-215.0,-215.0,555.0,345.0,65.0,-80.0,-222.5,-235.0,-230.0,-230.0,-217.5,-215.0,-215.0
2023-04-21,2023-08-18,SPX,119,BWB 1-2-2 puts (+1/-2/+2),4121.67,4370.6,3970,3730,2875,565.0,670.0,105.0,17.35,17.35,9.91,408.3,-565.0,62170.0,LOSS,expiration,375,-587.5,235.0,-15.0,-310.0,-435.0,-560.0,-572.5,-570.0,-560.0,-550.0,-552.5,-552.5,-565.0,-565.0,-565.0,-565.0,235.0,-15.0,-310.0,-435.0,-560.0,-572.5,-570.0,-560.0,-550.0,-552.5,-552.5,235.0,-15.0,-310.0,-435.0,-560.0,-572.5,-570.0,-560.0,-550.0,-552.5,-552.5,235.0,-15.0,-310.0,-435.0,-560.0,-572.5,-570.0,-560.0,-550.0,-552.5,-552.5,235.0,-15.0,-310.0,-435.0,-560.0,-572.5,-570.0,-560.0,-550.0,-552.5,-552.5
2023-04-28,2023-08-18,SPX,112,BWB 1-2-2 puts (+1/-2/+2),4136.61,4370.6,4000,3770,2950,550.0,3220.0,2670.0,16.54,16.54,9.16,379.0,-550.0,62220.0,LOSS,expiration,390,-565,235.0,25.0,-255.0,-400.0,-542.5,-555.0,-550.0,-550.0,-537.5,-535.0,-535.0,-550.0,-550.0,-550.0,-550.0,235.0,25.0,-255.0,-400.0,-542.5,-555.0,-550.0,-550.0,-537.5,-535.0,-535.0,235.0,25.0,-255.0,-400.0,-542.5,-555.0,-550.0,-550.0,-537.5,-535.0,-535.0,235.0,25.0,-255.0,-400.0,-542.5,-555.0,-550.0,-550.0,-537.5,-535.0,-535.0,235.0,25.0,-255.0,-400.0,-542.5,-555.0,-550.0,-550.0,-537.5,-535.0,-535.0
2023-05-05,2023-08-18,SPX,105,BWB 1-2-2 puts (+1/-2/+2),4111.5,4370.6,3970,3730,2950,960.0,1070.0,110.0,17.97,17.97,9.64,396.3,-960.0,55070.0,LOSS,expiration,180,-972.5,0.0,-325.0,-665.0,-810.0,-945.0,-957.5,-965.0,-955.0,-945.0,-947.5,-947.5,-960.0,-960.0,-960.0,-960.0,0.0,-325.0,-665.0,-810.0,-945.0,-957.5,-965.0,-955.0,-945.0,-947.5,-947.5,0.0,-325.0,-665.0,-810.0,-945.0,-957.5,-965.0,-955.0,-945.0,-947.5,-947.5,0.0,-325.0,-665.0,-810.0,-945.0,-957.5,-965.0,-955.0,-945.0,-947.5,-947.5,0.0,-325.0,-665.0,-810.0,-945.0,-957.5,-965.0,-955.0,-945.0,-947.5,-947.5
