trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae
2022-09-20,2022-09-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3853.67,3789.83,3855.0,3840.0,3870.0,65.0,27.0,46.18,93.1,65.0,65.0,65.0,65.0,WIN,expiration,65.0,-2010.0
2022-09-21,2022-09-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3877.69,3756.91,3880.0,3865.0,3895.0,75.0,26.7,49.03,99.5,75.0,30.0,70.0,70.0,WIN,expiration,80.0,-1950.0
2022-09-22,2022-09-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3764.35,3695.23,3765.0,3755.0,3775.0,40.0,28.17,37.65,74.2,40.0,20.0,20.0,30.0,WIN,expiration,45.0,-180.0
2022-09-23,2022-09-26,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3691.77,3656.13,3690.0,3675.0,3705.0,110.0,29.13,24.9,83.4,110.0,105.0,105.0,105.0,WIN,expiration,110.0,-350.0
2022-09-26,2022-09-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3699.8,3648.49,3700.0,3690.0,3710.0,55.0,30.8,38.18,73.9,55.0,15.0,40.0,42.5,WIN,expiration,50.0,-420.0
2022-09-27,2022-09-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3698.28,3717.69,3700.0,3690.0,3710.0,20.0,31.13,37.3,72.2,20.0,355.0,355.0,355.0,WIN,expiration,355.0,-1190.0
2022-09-28,2022-09-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3657.22,3641.71,3655.0,3645.0,3665.0,50.0,32.73,42.34,81.0,50.0,15.0,35.0,50.0,WIN,expiration,35.0,-590.0
2022-09-29,2022-09-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3645.28,3589.7,3645.0,3630.0,3660.0,85.0,32.48,45.71,87.2,85.0,85.0,85.0,85.0,WIN,expiration,85.0,-300.0
2022-10-04,2022-10-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3772.82,3783.39,3775.0,3765.0,3785.0,40.0,28.92,32.0,63.2,-121.0,-121.0,-121.0,-121.0,LOSS,expiration,0.0,-1595.0
2022-10-05,2022-10-06,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3755.39,3744.6,3755.0,3745.0,3765.0,5.0,29.63,32.75,64.4,5.0,5.0,5.0,5.0,WIN,expiration,0.0,-1050.0
2022-10-06,2022-10-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3773.88,3640.38,3775.0,3765.0,3785.0,50.0,29.32,35.86,70.8,50.0,42.5,42.5,42.5,WIN,expiration,47.5,-260.0
2022-10-07,2022-10-10,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3667.11,3612.05,3665.0,3650.0,3680.0,85.0,31.61,25.34,84.3,85.0,67.5,67.5,67.5,WIN,expiration,80.0,-460.0
2022-10-10,2022-10-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3626.81,3589.16,3625.0,3615.0,3635.0,60.0,32.77,32.29,61.3,60.0,25.0,57.5,57.5,WIN,expiration,57.5,-250.0
2022-10-11,2022-10-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3576.4,3576.9,3575.0,3565.0,3585.0,50.0,33.76,35.12,65.7,-760.0,120.0,120.0,120.0,LOSS,expiration,120.0,-1235.0
2022-10-12,2022-10-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3599.21,3669.48,3600.0,3585.0,3615.0,65.0,33.79,54.42,102.5,65.0,25.0,35.0,55.0,WIN,expiration,55.0,-1440.0
2022-10-13,2022-10-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3529.15,3585.73,3530.0,3520.0,3540.0,35.0,33.03,41.07,75.9,35.0,30.0,30.0,30.0,WIN,expiration,55.0,-2910.0
2022-10-14,2022-10-17,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3677.16,3678.4,3675.0,3660.0,3690.0,100.0,31.65,29.73,99.1,-1060.0,40.0,-1060.0,-1060.0,LOSS,expiration,40.0,-2515.0
2022-10-17,2022-10-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3668.62,3721.8,3670.0,3660.0,3680.0,55.0,31.49,35.83,68.8,55.0,15.0,40.0,45.0,WIN,expiration,55.0,-1660.0
2022-10-18,2022-10-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3740.65,3695.96,3740.0,3730.0,3750.0,55.0,31.03,34.51,67.6,55.0,35.0,35.0,45.0,WIN,expiration,47.5,-140.0
2022-10-19,2022-10-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3696.56,3665.23,3695.0,3685.0,3705.0,55.0,31.61,36.11,69.9,55.0,50.0,50.0,50.0,WIN,expiration,50.0,-1280.0
2022-10-21,2022-10-24,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3700.91,3797.79,3700.0,3690.0,3710.0,60.0,29.38,22.4,75.2,60.0,50.0,50.0,50.0,WIN,expiration,70.0,-1180.0
2022-10-24,2022-10-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3786.65,3860.2,3785.0,3775.0,3795.0,55.0,30.34,34.29,68.0,55.0,20.0,80.0,80.0,WIN,expiration,80.0,-1880.0
2022-10-25,2022-10-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3834.48,3830.62,3835.0,3825.0,3845.0,130.0,29.86,33.09,66.4,-432.0,80.0,80.0,-432.0,LOSS,expiration,80.0,-2240.0
2022-10-27,2022-10-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3821.91,3900.55,3820.0,3810.0,3830.0,50.0,27.44,32.17,64.3,50.0,40.0,40.0,40.0,WIN,expiration,50.0,-2000.0
2022-10-31,2022-11-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3865.36,3855.64,3865.0,3855.0,3875.0,55.0,26.77,31.08,62.9,-9.0,-9.0,-9.0,-9.0,LOSS,expiration,5.0,-1740.0
2022-11-02,2022-11-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3833.97,3719.8,3835.0,3820.0,3850.0,80.0,26.48,44.63,89.6,80.0,35.0,80.0,80.0,WIN,expiration,80.0,-1510.0
2022-11-03,2022-11-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3701.28,3770.42,3700.0,3690.0,3710.0,45.0,26.82,38.61,74.8,45.0,15.0,50.0,50.0,WIN,expiration,90.0,-2680.0
2022-11-04,2022-11-07,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3759.4,3807.37,3760.0,3750.0,3770.0,75.0,24.72,19.07,65.0,75.0,25.0,95.0,95.0,WIN,expiration,105.0,-1390.0
2022-11-07,2022-11-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3768.57,3828.34,3770.0,3760.0,3780.0,70.0,25.37,29.22,57.6,70.0,20.0,65.0,65.0,WIN,expiration,70.0,-1610.0
2022-11-08,2022-11-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3814.99,3749.16,3815.0,3805.0,3825.0,50.0,24.43,30.48,60.9,50.0,32.5,32.5,55.0,WIN,expiration,55.0,-360.0
2022-11-09,2022-11-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3794.77,3954.34,3795.0,3780.0,3810.0,75.0,25.47,48.85,97.0,75.0,60.0,60.0,60.0,WIN,expiration,285.0,-2260.0
2022-11-10,2022-11-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3905.29,3992.21,3905.0,3895.0,3915.0,60.0,23.38,31.28,63.9,60.0,20.0,60.0,60.0,WIN,expiration,60.0,-2010.0
2022-11-14,2022-11-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3977.74,3991.83,3980.0,3970.0,3990.0,65.0,23.27,26.56,55.3,65.0,20.0,295.0,295.0,WIN,expiration,295.0,-790.0
2022-11-15,2022-11-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4022.99,3959.78,4025.0,4015.0,4035.0,55.0,23.57,26.34,55.5,55.0,15.0,35.0,42.5,WIN,expiration,57.5,-150.0
2022-11-16,2022-11-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3970.0,3947.62,3970.0,3960.0,3980.0,75.0,24.37,26.74,55.6,75.0,37.5,37.5,77.5,WIN,expiration,77.5,-190.0
2022-11-17,2022-11-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3907.97,3967.12,3910.0,3900.0,3920.0,65.0,24.9,29.6,60.5,65.0,35.0,35.0,75.0,WIN,expiration,75.0,-1660.0
2022-11-18,2022-11-21,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3962.7,3950.25,3965.0,3955.0,3975.0,80.0,23.6,16.55,59.5,80.0,75.0,75.0,75.0,WIN,expiration,75.0,-470.0
2022-11-21,2022-11-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3956.46,4003.65,3955.0,3950.0,3960.0,25.0,23.16,21.76,45.1,25.0,10.0,15.0,25.0,WIN,expiration,25.0,-990.0
2022-11-22,2022-11-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3964.08,4027.86,3965.0,3960.0,3970.0,25.0,22.02,20.03,41.6,25.0,10.0,25.0,25.0,WIN,expiration,25.0,-1770.0
2022-11-25,2022-11-28,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4029.54,3964.56,4030.0,4025.0,4035.0,30.0,20.97,9.87,36.1,30.0,7.5,22.5,22.5,WIN,expiration,30.0,-140.0
2022-11-28,2022-11-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4002.86,3957.35,4005.0,4000.0,4010.0,20.0,22.04,19.11,40.0,20.0,5.0,10.0,20.0,WIN,expiration,20.0,-120.0
2022-11-29,2022-11-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3961.11,4078.77,3960.0,3950.0,3970.0,325.0,22.44,26.54,55.0,325.0,275.0,275.0,275.0,WIN,expiration,515.0,-4130.0
2022-11-30,2022-12-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3954.03,4076.96,3955.0,3945.0,3965.0,45.0,22.14,32.25,66.7,45.0,15.0,25.0,45.0,WIN,expiration,215.0,-2740.0
2022-12-01,2022-12-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4094.18,4071.55,4095.0,4085.0,4105.0,370.0,20.36,26.61,57.0,370.0,300.0,300.0,300.0,WIN,expiration,362.5,-740.0
2022-12-02,2022-12-05,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4033.69,3999.15,4035.0,4025.0,4045.0,75.0,19.88,14.43,52.8,75.0,52.5,52.5,72.5,WIN,expiration,77.5,-700.0
2022-12-06,2022-12-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3974.18,3933.45,3975.0,3970.0,3980.0,20.0,21.0,22.09,46.0,20.0,10.0,15.0,22.5,WIN,expiration,22.5,-160.0
2022-12-07,2022-12-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3929.77,3962.91,3930.0,3920.0,3940.0,75.0,22.84,25.85,53.2,75.0,30.0,60.0,60.0,WIN,expiration,115.0,-1580.0
2022-12-08,2022-12-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3963.06,3934.36,3965.0,3955.0,3975.0,70.0,22.65,24.22,50.2,70.0,70.0,70.0,70.0,WIN,expiration,70.0,-700.0
2022-12-09,2022-12-12,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3957.58,3990.29,3960.0,3950.0,3970.0,140.0,22.86,14.91,53.5,140.0,65.0,525.0,525.0,WIN,expiration,525.0,-1760.0
2022-12-12,2022-12-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3946.7,4019.51,3945.0,3930.0,3960.0,70.0,24.41,47.31,97.7,70.0,75.0,75.0,75.0,WIN,expiration,75.0,-1730.0
2022-12-13,2022-12-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4094.11,3995.04,4095.0,4080.0,4110.0,90.0,22.08,40.86,87.6,90.0,30.0,477.5,477.5,WIN,expiration,477.5,-2840.0
2022-12-14,2022-12-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4038.1,3897.45,4040.0,4025.0,4055.0,95.0,22.4,45.42,96.0,95.0,90.0,90.0,90.0,WIN,expiration,100.0,-4090.0
2022-12-15,2022-12-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3915.87,3851.02,3915.0,3905.0,3925.0,75.0,22.41,30.36,62.2,75.0,20.0,60.0,60.0,WIN,expiration,75.0,-250.0
2022-12-16,2022-12-19,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3876.13,3817.82,3875.0,3865.0,3885.0,45.0,22.41,19.66,69.1,45.0,30.0,30.0,45.0,WIN,expiration,45.0,-220.0
2022-12-19,2022-12-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3840.6,3821.98,3840.0,3835.0,3845.0,20.0,22.47,22.82,45.9,20.0,5.0,12.5,20.0,WIN,expiration,12.5,-145.0
2022-12-20,2022-12-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3817.3,3878.06,3815.0,3810.0,3820.0,25.0,22.35,24.98,49.9,25.0,15.0,15.0,40.0,WIN,expiration,40.0,-1910.0
2022-12-22,2022-12-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3831.77,3844.45,3830.0,3825.0,3835.0,30.0,20.87,22.46,45.0,30.0,15.0,15.0,25.0,WIN,expiration,25.0,-1310.0
2022-12-27,2022-12-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3820.73,3783.15,3820.0,3815.0,3825.0,25.0,22.65,24.13,48.3,25.0,10.0,25.0,25.0,WIN,expiration,25.0,-610.0
2022-12-28,2022-12-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3835.97,3848.69,3835.0,3830.0,3840.0,70.0,21.31,18.88,37.9,70.0,40.0,40.0,62.5,WIN,expiration,62.5,-2020.0
2022-12-29,2022-12-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3830.84,3839.85,3830.0,3825.0,3835.0,15.0,21.75,20.84,41.8,15.0,15.0,15.0,15.0,WIN,expiration,0.0,-500.0
2023-01-03,2023-01-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3831.87,3852.93,3830.0,3820.0,3840.0,50.0,23.33,28.25,56.7,50.0,215.0,215.0,215.0,WIN,expiration,215.0,-2320.0
2023-01-05,2023-01-06,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3815.65,3894.2,3815.0,3805.0,3825.0,40.0,22.47,34.33,68.6,40.0,135.0,135.0,135.0,WIN,expiration,135.0,-1740.0
2023-01-09,2023-01-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3930.12,3919.41,3930.0,3925.0,3935.0,30.0,21.62,23.45,48.2,30.0,15.0,15.0,30.0,WIN,expiration,30.0,-150.0
2023-01-10,2023-01-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3898.19,3969.13,3900.0,3895.0,3905.0,25.0,21.93,22.92,46.8,25.0,15.0,15.0,20.0,WIN,expiration,55.0,-250.0
2023-01-11,2023-01-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3937.44,3983.08,3935.0,3920.0,3950.0,65.0,20.74,44.18,91.1,65.0,50.0,50.0,50.0,WIN,expiration,65.0,-300.0
2023-01-12,2023-01-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3949.39,3998.63,3950.0,3940.0,3960.0,70.0,20.07,26.31,54.4,70.0,40.0,40.0,65.0,WIN,expiration,75.0,-710.0
2023-01-13,2023-01-17,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),3961.6,3990.7,3960.0,3950.0,3970.0,150.0,18.7,13.32,55.2,150.0,80.0,80.0,130.0,WIN,expiration,165.0,-1300.0
2023-01-17,2023-01-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3998.62,3928.88,4000.0,3995.0,4005.0,20.0,19.7,21.78,45.6,20.0,17.5,17.5,17.5,WIN,expiration,25.0,-130.0
2023-01-18,2023-01-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4009.0,3898.16,4010.0,4005.0,4015.0,25.0,19.0,16.71,35.1,25.0,10.0,15.0,22.5,WIN,expiration,22.5,-90.0
2023-01-19,2023-01-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3905.18,3971.78,3905.0,3900.0,3910.0,20.0,21.16,22.43,45.8,20.0,20.0,20.0,20.0,WIN,expiration,30.0,-830.0
2023-01-23,2023-01-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3992.16,4016.84,3990.0,3985.0,3995.0,25.0,19.86,19.81,41.4,25.0,15.0,15.0,20.0,WIN,expiration,40.0,-230.0
2023-01-24,2023-01-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3997.45,4015.7,3995.0,3990.0,4000.0,35.0,20.21,22.83,47.8,35.0,10.0,25.0,35.0,WIN,expiration,35.0,-270.0
2023-01-25,2023-01-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3956.82,4060.2,3955.0,3950.0,3960.0,10.0,20.55,23.08,47.8,10.0,10.0,10.0,10.0,WIN,expiration,15.0,-2010.0
2023-01-30,2023-01-31,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4056.24,4076.61,4055.0,4050.0,4060.0,15.0,19.65,22.13,47.0,15.0,5.0,10.0,15.0,WIN,expiration,10.0,-160.0
2023-02-01,2023-02-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4074.29,4178.57,4075.0,4065.0,4085.0,205.0,19.64,34.04,72.6,205.0,150.0,150.0,155.0,WIN,expiration,215.0,-2950.0
2023-02-02,2023-02-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4148.16,4136.52,4150.0,4140.0,4160.0,50.0,17.6,29.31,63.6,50.0,50.0,50.0,50.0,WIN,expiration,10.0,-300.0
2023-02-03,2023-02-06,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4149.73,4111.2,4150.0,4140.0,4160.0,55.0,18.46,13.97,52.6,55.0,20.0,40.0,45.0,WIN,expiration,50.0,-360.0
2023-02-06,2023-02-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4114.59,4164.07,4115.0,4105.0,4125.0,70.0,19.32,25.27,54.4,70.0,25.0,60.0,60.0,WIN,expiration,60.0,-220.0
2023-02-07,2023-02-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4101.95,4118.33,4100.0,4090.0,4110.0,60.0,19.71,26.3,56.5,60.0,15.0,30.0,60.0,WIN,expiration,30.0,-300.0
2023-02-08,2023-02-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4153.79,4081.77,4155.0,4150.0,4160.0,15.0,18.73,21.57,46.9,15.0,5.0,15.0,15.0,WIN,expiration,15.0,-120.0
2023-02-09,2023-02-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4144.91,4090.49,4145.0,4140.0,4150.0,10.0,19.21,21.3,46.2,10.0,5.0,5.0,7.5,WIN,expiration,12.5,-100.0
2023-02-10,2023-02-13,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4073.56,4136.96,4075.0,4065.0,4085.0,35.0,21.31,15.76,58.2,35.0,20.0,20.0,40.0,WIN,expiration,40.0,-770.0
2023-02-13,2023-02-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4113.21,4136.03,4115.0,4100.0,4130.0,70.0,21.09,38.9,83.8,70.0,70.0,70.0,70.0,WIN,expiration,15.0,-390.0
2023-02-14,2023-02-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4142.53,4147.48,4145.0,4140.0,4150.0,15.0,18.91,21.68,47.0,-237.0,5.0,-237.0,-237.0,LOSS,expiration,5.0,-545.0
2023-02-15,2023-02-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4111.45,4090.27,4110.0,4105.0,4115.0,15.0,18.67,21.88,47.1,15.0,5.0,55.0,55.0,WIN,expiration,55.0,-500.0
2023-02-16,2023-02-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4096.69,4078.98,4095.0,4085.0,4105.0,65.0,19.85,25.58,54.9,65.0,20.0,37.5,62.5,WIN,expiration,62.5,-250.0
2023-02-17,2023-02-21,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),4054.66,3997.24,4055.0,4045.0,4065.0,60.0,21.02,14.76,62.7,60.0,20.0,55.0,55.0,WIN,expiration,62.5,-340.0
2023-02-21,2023-02-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4032.43,3991.52,4030.0,4020.0,4040.0,55.0,22.56,24.66,52.0,55.0,47.5,47.5,47.5,WIN,expiration,52.5,-180.0
2023-02-22,2023-02-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4003.9,4012.14,4005.0,3995.0,4015.0,75.0,22.83,24.15,50.6,-211.0,55.0,55.0,-211.0,LOSS,expiration,55.0,-980.0
2023-02-23,2023-02-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4024.52,3970.42,4025.0,4020.0,4030.0,20.0,21.27,22.43,47.3,20.0,10.0,12.5,17.5,WIN,expiration,25.0,-110.0
2023-02-24,2023-02-27,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3951.24,3982.23,3950.0,3940.0,3960.0,475.0,22.76,16.31,58.4,475.0,410.0,410.0,410.0,WIN,expiration,685.0,-2220.0
2023-02-27,2023-02-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4009.16,3969.28,4010.0,4005.0,4015.0,15.0,20.83,19.91,41.8,15.0,5.0,10.0,12.5,WIN,expiration,12.5,-130.0
2023-03-01,2023-03-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3965.75,3981.29,3965.0,3960.0,3970.0,25.0,20.39,21.62,44.9,25.0,10.0,180.0,180.0,WIN,expiration,180.0,-1190.0
2023-03-02,2023-03-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3937.05,4045.32,3935.0,3930.0,3940.0,10.0,20.73,22.7,46.8,10.0,5.0,5.0,15.0,WIN,expiration,130.0,-1950.0
2023-03-03,2023-03-06,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4009.72,4048.46,4010.0,4005.0,4015.0,135.0,19.21,11.8,42.9,135.0,125.0,125.0,125.0,WIN,expiration,160.0,-2900.0
2023-03-06,2023-03-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4062.45,3986.71,4060.0,4050.0,4070.0,60.0,18.68,25.38,54.0,60.0,40.0,40.0,57.5,WIN,expiration,57.5,-230.0
2023-03-08,2023-03-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3990.71,3919.38,3990.0,3985.0,3995.0,15.0,19.65,21.84,45.6,15.0,25.0,25.0,25.0,WIN,expiration,25.0,-230.0
2023-03-09,2023-03-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4010.56,3861.68,4010.0,4000.0,4020.0,55.0,18.97,28.16,59.1,55.0,15.0,37.5,45.0,WIN,expiration,55.0,-130.0
2023-03-10,2023-03-13,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3894.8,3855.54,3895.0,3885.0,3905.0,65.0,23.36,18.65,65.8,65.0,30.0,65.0,65.0,WIN,expiration,65.0,-320.0
2023-03-13,2023-03-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3859.01,3919.7,3860.0,3845.0,3875.0,70.0,27.65,49.81,100.6,70.0,30.0,40.0,70.0,WIN,expiration,40.0,-1900.0
2023-03-14,2023-03-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3914.01,3893.06,3915.0,3905.0,3925.0,60.0,23.52,28.99,59.4,60.0,20.0,45.0,70.0,WIN,expiration,70.0,-200.0
2023-03-15,2023-03-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3857.55,3959.71,3860.0,3850.0,3870.0,40.0,27.06,36.66,74.0,40.0,20.0,20.0,50.0,WIN,expiration,70.0,-1500.0
2023-03-16,2023-03-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3886.05,3916.47,3885.0,3875.0,3895.0,60.0,25.9,32.25,65.6,60.0,30.0,35.0,50.0,WIN,expiration,115.0,-1040.0
2023-03-20,2023-03-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3931.83,4002.41,3930.0,3920.0,3940.0,65.0,25.46,30.2,62.2,65.0,30.0,40.0,50.0,WIN,expiration,75.0,-1850.0
2023-03-21,2023-03-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3994.45,3936.52,3995.0,3985.0,4005.0,20.0,22.28,35.8,74.8,20.0,32.5,32.5,32.5,WIN,expiration,32.5,-2420.0
2023-03-22,2023-03-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4001.0,3947.79,4000.0,3990.0,4010.0,45.0,20.56,35.8,75.0,45.0,50.0,50.0,50.0,WIN,expiration,52.5,-2270.0
2023-03-23,2023-03-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3974.31,3971.35,3975.0,3965.0,3985.0,20.0,20.71,25.12,52.2,-615.0,-615.0,-615.0,-615.0,LOSS,expiration,0.0,-895.0
2023-03-24,2023-03-27,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),3931.04,3977.53,3930.0,3920.0,3940.0,40.0,24.09,22.53,80.3,40.0,25.0,25.0,30.0,WIN,expiration,50.0,-1840.0
2023-03-27,2023-03-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3995.55,3971.33,3995.0,3990.0,4000.0,25.0,21.25,23.72,49.6,25.0,10.0,35.0,35.0,WIN,expiration,35.0,-150.0
2023-03-28,2023-03-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),3969.94,4027.4,3970.0,3965.0,3975.0,20.0,20.75,21.46,44.6,20.0,15.0,15.0,25.0,WIN,expiration,40.0,-1790.0
2023-03-29,2023-03-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4013.06,4050.4,4015.0,4010.0,4020.0,165.0,19.24,20.26,42.6,165.0,150.0,150.0,150.0,WIN,expiration,240.0,-2000.0
2023-03-30,2023-03-31,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4054.95,4108.9,4055.0,4050.0,4060.0,20.0,19.16,17.41,37.0,20.0,20.0,20.0,20.0,WIN,expiration,30.0,-2000.0
2023-03-31,2023-04-03,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),4070.21,4124.25,4070.0,4065.0,4075.0,25.0,18.88,12.5,46.1,25.0,15.0,15.0,40.0,WIN,expiration,75.0,-1900.0
2023-04-03,2023-04-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4115.9,4100.64,4115.0,4110.0,4120.0,25.0,19.39,18.81,40.5,25.0,10.0,32.5,32.5,WIN,expiration,32.5,-1440.0
2023-04-04,2023-04-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4124.24,4090.22,4125.0,4120.0,4130.0,25.0,18.91,17.18,37.1,25.0,15.0,15.0,20.0,WIN,expiration,25.0,-170.0
2023-04-05,2023-04-06,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4097.31,4104.8,4095.0,4090.0,4100.0,130.0,19.51,17.74,38.0,130.0,100.0,100.0,100.0,WIN,expiration,145.0,-690.0
