trade_date,exp_date,underlying,dte_entry,total_credit,pnl_usd,vix_entry,spot_exit,result,exit_method,in_range,call_lower,call_center,call_upper,call_debit,put_lower,put_center,put_upper,put_debit,pnl_tp50,pnl_tp100,pnl_tp200
2024-12-26,2024-12-27,SPX,1,315.0,1768.98,14.73,5970.84,WIN,expiration,True,6080.0,6110.0,6140.0,1.45,5950.0,5980.0,6010.0,1.7,580.0,580.0,580.0
2024-12-27,2024-12-30,SPX,3,275.0,-275.0,15.95,5906.94,LOSS,expiration,False,6015.0,6045.0,6075.0,1.35,5820.0,5850.0,5880.0,1.4,115.0,115.0,200.0
2024-12-30,2024-12-31,SPX,1,295.0,-295.0,17.4,5881.63,LOSS,expiration,False,6000.0,6030.0,6060.0,1.4,5785.0,5815.0,5845.0,1.55,-50.0,-295.0,-295.0
2024-12-31,2025-01-02,SPX,2,390.0,-390.0,17.35,5868.55,LOSS,expiration,False,5955.0,5995.0,6035.0,1.95,5730.0,5770.0,5810.0,1.95,320.0,45.0,-390.0
2025-01-02,2025-01-03,SPX,1,415.0,332.02,17.93,5942.47,WIN,expiration,True,5935.0,5975.0,6015.0,2.25,5710.0,5750.0,5790.0,1.9,-30.0,300.0,300.0
2025-01-03,2025-01-06,SPX,3,290.0,-290.0,16.13,5975.38,LOSS,expiration,False,5990.0,6020.0,6050.0,1.4,5825.0,5855.0,5885.0,1.5,565.0,565.0,565.0
2025-01-06,2025-01-07,SPX,1,310.0,287.02,16.04,5909.03,WIN,expiration,True,6025.0,6055.0,6085.0,1.4,5855.0,5885.0,5915.0,1.7,260.0,30.0,260.0
2025-01-07,2025-01-08,SPX,1,435.0,-435.0,17.82,5918.25,LOSS,expiration,False,5960.0,6000.0,6040.0,2.25,5755.0,5795.0,5835.0,2.1,-435.0,-435.0,-435.0
2025-01-08,2025-01-09,SPX,1,405.0,-80.0,17.7,5918.25,LOSS,expiration,False,5915.0,5955.0,5995.0,2.4,5825.0,5865.0,5905.0,1.65,-80.0,-80.0,-80.0
2025-01-10,2025-01-13,SPX,3,380.0,-380.0,19.54,5836.22,LOSS,expiration,False,5895.0,5935.0,5975.0,1.85,5670.0,5710.0,5750.0,1.95,-5.0,70.0,-380.0
2025-01-13,2025-01-14,SPX,1,420.0,-420.0,19.19,5842.91,LOSS,expiration,False,5895.0,5935.0,5975.0,2.05,5665.0,5705.0,5745.0,2.15,45.0,25.0,-420.0
2025-01-14,2025-01-15,SPX,1,410.0,2081.02,18.71,5949.91,WIN,expiration,True,5925.0,5965.0,6005.0,2.05,5635.0,5675.0,5715.0,2.05,720.0,820.0,820.0
2025-01-15,2025-01-16,SPX,1,300.0,-300.0,16.12,5937.34,LOSS,expiration,False,6015.0,6045.0,6075.0,1.4,5835.0,5865.0,5895.0,1.6,-300.0,-300.0,-300.0
2025-01-16,2025-01-17,SPX,1,290.0,-290.0,16.6,5996.66,LOSS,expiration,False,6015.0,6045.0,6075.0,1.35,5835.0,5865.0,5895.0,1.55,-20.0,-20.0,205.0
2025-01-17,2025-01-21,SPX,4,315.0,-315.0,15.97,6049.24,LOSS,expiration,False,6060.0,6090.0,6120.0,1.65,5880.0,5910.0,5940.0,1.5,-315.0,-315.0,-315.0
2025-01-21,2025-01-22,SPX,1,305.0,-305.0,15.06,6086.37,LOSS,expiration,False,6090.0,6120.0,6150.0,1.4,5945.0,5975.0,6005.0,1.65,120.0,120.0,120.0
2025-01-22,2025-01-23,SPX,1,260.0,-260.0,15.1,6118.71,LOSS,expiration,False,6130.0,6160.0,6190.0,1.15,5990.0,6020.0,6050.0,1.45,-260.0,-260.0,-260.0
2025-01-23,2025-01-24,SPX,1,255.0,-255.0,15.02,6101.24,LOSS,expiration,False,6140.0,6170.0,6200.0,1.0,6005.0,6035.0,6065.0,1.55,-25.0,-25.0,-255.0
2025-01-24,2025-01-27,SPX,3,285.0,1942.98,14.85,6012.28,WIN,expiration,True,6130.0,6160.0,6190.0,1.35,5990.0,6020.0,6050.0,1.5,305.0,305.0,305.0
2025-01-27,2025-01-28,SPX,1,395.0,-124.98,17.9,6067.7,LOSS,expiration,False,6065.0,6105.0,6145.0,2.0,5860.0,5900.0,5940.0,1.95,-165.0,10.0,210.0
2025-01-28,2025-01-29,SPX,1,305.0,-305.0,16.41,6039.31,LOSS,expiration,False,6130.0,6160.0,6190.0,1.45,5955.0,5985.0,6015.0,1.6,-40.0,145.0,200.0
2025-01-29,2025-01-30,SPX,1,305.0,-305.0,16.56,6071.17,LOSS,expiration,False,6120.0,6150.0,6180.0,1.5,5900.0,5930.0,5960.0,1.55,-305.0,-305.0,-305.0
2025-01-30,2025-01-31,SPX,1,295.0,-295.0,15.84,6040.53,LOSS,expiration,False,6120.0,6150.0,6180.0,1.55,5905.0,5935.0,5965.0,1.4,50.0,30.0,185.0
2025-01-31,2025-02-03,SPX,3,285.0,-285.0,16.43,5994.57,LOSS,expiration,False,6115.0,6145.0,6175.0,1.4,5885.0,5915.0,5945.0,1.45,165.0,165.0,165.0
2025-02-03,2025-02-04,SPX,1,405.0,-405.0,18.62,6037.88,LOSS,expiration,False,6080.0,6120.0,6160.0,2.15,5830.0,5870.0,5910.0,1.9,-405.0,-405.0,-405.0
2025-02-04,2025-02-05,SPX,1,290.0,-290.0,17.21,6061.48,LOSS,expiration,False,6105.0,6135.0,6165.0,1.35,5905.0,5935.0,5965.0,1.55,-290.0,-290.0,-290.0
2025-02-05,2025-02-06,SPX,1,335.0,-335.0,15.77,6083.57,LOSS,expiration,False,6095.0,6125.0,6155.0,1.75,5945.0,5975.0,6005.0,1.6,-50.0,-335.0,-335.0
2025-02-06,2025-02-07,SPX,1,320.0,-320.0,15.5,6025.99,LOSS,expiration,False,6135.0,6165.0,6195.0,1.6,5940.0,5970.0,6000.0,1.6,-320.0,-320.0,-320.0
2025-02-07,2025-02-10,SPX,3,275.0,-275.0,16.54,6066.44,LOSS,expiration,False,6095.0,6125.0,6155.0,1.3,5890.0,5920.0,5950.0,1.45,-275.0,-275.0,-275.0
2025-02-10,2025-02-11,SPX,1,275.0,-275.0,15.81,6068.5,LOSS,expiration,False,6115.0,6145.0,6175.0,1.3,5955.0,5985.0,6015.0,1.45,-275.0,-275.0,-275.0
2025-02-11,2025-02-12,SPX,1,320.0,-320.0,16.02,6051.97,LOSS,expiration,False,6125.0,6155.0,6185.0,1.55,5940.0,5970.0,6000.0,1.65,70.0,70.0,-320.0
2025-02-12,2025-02-13,SPX,1,295.0,1711.98,15.89,6115.07,WIN,expiration,True,6095.0,6125.0,6155.0,1.5,5930.0,5960.0,5990.0,1.45,10.0,10.0,190.0
2025-02-13,2025-02-14,SPX,1,275.0,-275.0,15.1,6114.63,LOSS,expiration,False,6150.0,6180.0,6210.0,1.35,6000.0,6030.0,6060.0,1.4,-275.0,-275.0,-275.0
2025-02-14,2025-02-18,SPX,4,260.0,-260.0,14.77,6129.58,LOSS,expiration,False,6155.0,6185.0,6215.0,1.25,6005.0,6035.0,6065.0,1.35,-260.0,-260.0,-260.0
2025-02-18,2025-02-19,SPX,1,290.0,-290.0,15.35,6144.15,LOSS,expiration,False,6150.0,6180.0,6210.0,1.4,6015.0,6045.0,6075.0,1.5,-260.0,-260.0,-290.0
2025-02-19,2025-02-20,SPX,1,325.0,-325.0,15.27,6117.52,LOSS,expiration,False,6170.0,6200.0,6230.0,1.7,6045.0,6075.0,6105.0,1.55,-80.0,180.0,180.0
2025-02-20,2025-02-21,SPX,1,315.0,-2.01,15.66,6013.13,LOSS,expiration,False,6155.0,6185.0,6215.0,1.65,6010.0,6040.0,6070.0,1.5,-85.0,0.0,275.0
2025-02-21,2025-02-24,SPX,3,410.0,-410.0,18.21,5983.25,LOSS,expiration,False,6080.0,6120.0,6160.0,2.05,5870.0,5910.0,5950.0,2.05,-410.0,-410.0,-410.0
2025-02-24,2025-02-25,SPX,1,400.0,-400.0,18.98,5955.25,LOSS,expiration,False,6060.0,6100.0,6140.0,2.0,5855.0,5895.0,5935.0,2.0,-85.0,100.0,305.0
2025-02-25,2025-02-26,SPX,1,385.0,-385.0,19.43,5956.06,LOSS,expiration,False,6025.0,6065.0,6105.0,1.85,5805.0,5845.0,5885.0,2.0,-60.0,20.0,-385.0
2025-02-26,2025-02-27,SPX,1,410.0,-410.0,19.1,5861.57,LOSS,expiration,False,6050.0,6090.0,6130.0,2.05,5780.0,5820.0,5860.0,2.05,-410.0,-410.0,-410.0
2025-02-27,2025-02-28,SPX,1,425.0,-425.0,21.13,5954.5,LOSS,expiration,False,5965.0,6005.0,6045.0,2.15,5710.0,5750.0,5790.0,2.1,-425.0,-425.0,-425.0
2025-02-28,2025-03-03,SPX,3,390.0,-390.0,19.63,5849.72,LOSS,expiration,False,5990.0,6030.0,6070.0,2.0,5735.0,5775.0,5815.0,1.9,680.0,790.0,1160.0
2025-03-03,2025-03-04,SPX,1,395.0,-395.0,22.78,5778.15,LOSS,expiration,False,5925.0,5965.0,6005.0,1.95,5625.0,5665.0,5705.0,2.0,70.0,20.0,-395.0
2025-03-04,2025-03-05,SPX,1,405.0,-405.0,23.51,5842.63,LOSS,expiration,False,5925.0,5965.0,6005.0,1.95,5620.0,5660.0,5700.0,2.1,-65.0,-405.0,-405.0
2025-03-05,2025-03-06,SPX,1,390.0,758.0,21.93,5738.52,WIN,expiration,True,5945.0,5985.0,6025.0,1.9,5670.0,5710.0,5750.0,2.0,220.0,220.0,220.0
2025-03-06,2025-03-07,SPX,1,500.0,-500.0,24.87,5770.2,LOSS,expiration,False,5880.0,5930.0,5980.0,2.45,5485.0,5535.0,5585.0,2.55,-500.0,-500.0,-500.0
2025-03-07,2025-03-10,SPX,3,390.0,1653.99,23.37,5614.56,WIN,expiration,True,5870.0,5910.0,5950.0,1.95,5555.0,5595.0,5635.0,1.95,65.0,65.0,210.0
2025-03-10,2025-03-11,SPX,1,510.0,-510.0,27.86,5572.07,LOSS,expiration,False,5715.0,5765.0,5815.0,2.5,5370.0,5420.0,5470.0,2.6,-510.0,-510.0,-510.0
2025-03-11,2025-03-12,SPX,1,475.0,-475.0,26.92,5599.3,LOSS,expiration,False,5740.0,5790.0,5840.0,2.45,5360.0,5410.0,5460.0,2.3,-475.0,-475.0,-475.0
2025-03-12,2025-03-13,SPX,1,390.0,-390.0,24.23,5521.52,LOSS,expiration,False,5705.0,5745.0,5785.0,1.9,5415.0,5455.0,5495.0,2.0,-65.0,30.0,235.0
2025-03-13,2025-03-14,SPX,1,505.0,1388.99,24.66,5638.94,WIN,expiration,True,5620.0,5670.0,5720.0,2.6,5315.0,5365.0,5415.0,2.45,40.0,40.0,310.0
2025-03-14,2025-03-17,SPX,3,385.0,-385.0,21.77,5675.12,LOSS,expiration,False,5710.0,5750.0,5790.0,1.85,5460.0,5500.0,5540.0,2.0,-105.0,-385.0,-385.0
2025-03-17,2025-03-18,SPX,1,395.0,1138.98,20.51,5614.66,WIN,expiration,True,5760.0,5800.0,5840.0,1.8,5550.0,5590.0,5630.0,2.15,190.0,190.0,335.0
2025-03-18,2025-03-19,SPX,1,405.0,-405.0,21.7,5675.29,LOSS,expiration,False,5710.0,5750.0,5790.0,2.0,5430.0,5470.0,5510.0,2.05,-65.0,490.0,490.0
2025-03-19,2025-03-20,SPX,1,415.0,-415.0,19.9,5662.89,LOSS,expiration,False,5770.0,5810.0,5850.0,2.05,5545.0,5585.0,5625.0,2.1,100.0,100.0,-415.0
2025-03-20,2025-03-21,SPX,1,390.0,-390.0,19.8,5667.56,LOSS,expiration,False,5745.0,5785.0,5825.0,1.9,5505.0,5545.0,5585.0,2.0,110.0,110.0,-390.0
2025-03-21,2025-03-24,SPX,3,390.0,2353.02,19.28,5767.57,WIN,expiration,True,5715.0,5755.0,5795.0,1.95,5490.0,5530.0,5570.0,1.95,955.0,1065.0,1065.0
2025-03-24,2025-03-25,SPX,1,375.0,-375.0,17.48,5776.65,LOSS,expiration,False,5815.0,5855.0,5895.0,1.7,5630.0,5670.0,5710.0,2.05,-375.0,-375.0,-375.0
2025-03-25,2025-03-26,SPX,1,395.0,384.98,17.15,5712.2,WIN,expiration,True,5815.0,5855.0,5895.0,1.85,5640.0,5680.0,5720.0,2.1,125.0,135.0,235.0
2025-03-26,2025-03-27,SPX,1,405.0,-405.0,18.33,5693.31,LOSS,expiration,False,5775.0,5815.0,5855.0,1.95,5555.0,5595.0,5635.0,2.1,-60.0,-405.0,-405.0
2025-03-27,2025-03-28,SPX,1,395.0,2198.99,18.69,5580.94,WIN,expiration,True,5780.0,5820.0,5860.0,1.95,5555.0,5595.0,5635.0,2.0,5.0,5.0,370.0
2025-03-28,2025-03-31,SPX,3,395.0,-395.0,21.65,5611.85,LOSS,expiration,False,5680.0,5720.0,5760.0,1.95,5390.0,5430.0,5470.0,2.0,55.0,55.0,-395.0
2025-03-31,2025-04-01,SPX,1,400.0,-400.0,22.28,5633.07,LOSS,expiration,False,5700.0,5740.0,5780.0,2.05,5440.0,5480.0,5520.0,1.95,-400.0,-400.0,-400.0
2025-04-01,2025-04-02,SPX,1,390.0,-390.0,21.77,5670.97,LOSS,expiration,False,5700.0,5740.0,5780.0,1.95,5455.0,5495.0,5535.0,1.95,200.0,145.0,205.0
2025-04-02,2025-04-03,SPX,1,405.0,-405.0,21.51,5396.52,LOSS,expiration,False,5790.0,5830.0,5870.0,1.95,5465.0,5505.0,5545.0,2.1,225.0,225.0,225.0
2025-04-03,2025-04-04,SPX,1,945.0,-945.0,30.02,5074.08,LOSS,expiration,False,5540.0,5590.0,5640.0,2.45,5270.0,5320.0,5370.0,7.0,-945.0,-945.0,-945.0
2025-04-08,2025-04-09,SPX,1,760.0,-760.0,52.33,5456.9,LOSS,expiration,False,5185.0,5245.0,5305.0,3.0,4650.0,4710.0,4770.0,4.6,-90.0,-90.0,-760.0
2025-04-10,2025-04-11,SPX,1,995.0,-995.0,40.72,5363.36,LOSS,expiration,False,5445.0,5505.0,5565.0,2.85,5060.0,5120.0,5180.0,7.1,-995.0,-995.0,-995.0
2025-04-11,2025-04-14,SPX,3,665.0,-665.0,37.56,5405.97,LOSS,expiration,False,5545.0,5605.0,5665.0,3.65,5055.0,5115.0,5175.0,3.0,-665.0,-665.0,-665.0
2025-04-14,2025-04-15,SPX,1,505.0,-505.0,30.89,5396.63,LOSS,expiration,False,5540.0,5590.0,5640.0,2.6,5225.0,5275.0,5325.0,2.45,-505.0,-505.0,-505.0
2025-04-15,2025-04-16,SPX,1,490.0,1439.98,30.12,5275.7,WIN,expiration,True,5495.0,5545.0,5595.0,2.45,5195.0,5245.0,5295.0,2.45,-10.0,50.0,245.0
2025-04-16,2025-04-17,SPX,1,695.0,-695.0,32.64,5282.7,LOSS,expiration,False,5380.0,5440.0,5500.0,2.85,5000.0,5060.0,5120.0,4.1,-695.0,-695.0,-695.0
2025-04-17,2025-04-21,SPX,4,485.0,194.98,29.65,5158.2,WIN,expiration,True,5415.0,5465.0,5515.0,2.45,5065.0,5115.0,5165.0,2.4,-85.0,55.0,285.0
2025-04-21,2025-04-22,SPX,1,610.0,3665.98,33.82,5287.76,WIN,expiration,True,5245.0,5305.0,5365.0,3.1,4900.0,4960.0,5020.0,3.0,150.0,150.0,390.0
2025-04-22,2025-04-23,SPX,1,495.0,-495.0,30.57,5375.86,LOSS,expiration,False,5390.0,5440.0,5490.0,2.45,5070.0,5120.0,5170.0,2.5,885.0,885.0,885.0
2025-04-23,2025-04-24,SPX,1,480.0,-480.0,28.45,5484.77,LOSS,expiration,False,5490.0,5540.0,5590.0,2.4,5140.0,5190.0,5240.0,2.4,-85.0,5.0,-480.0
2025-04-24,2025-04-25,SPX,1,505.0,-505.0,26.47,5525.21,LOSS,expiration,False,5585.0,5635.0,5685.0,2.55,5270.0,5320.0,5370.0,2.5,-505.0,-505.0,-505.0
2025-04-25,2025-04-28,SPX,3,510.0,-510.0,24.84,5528.75,LOSS,expiration,False,5600.0,5650.0,5700.0,2.55,5320.0,5370.0,5420.0,2.55,-510.0,-510.0,-510.0
2025-04-28,2025-04-29,SPX,1,465.0,-465.0,25.15,5560.83,LOSS,expiration,False,5610.0,5660.0,5710.0,2.2,5335.0,5385.0,5435.0,2.45,-465.0,-465.0,-465.0
2025-04-29,2025-04-30,SPX,1,400.0,-400.0,24.17,5569.06,LOSS,expiration,False,5645.0,5685.0,5725.0,2.0,5385.0,5425.0,5465.0,2.0,110.0,110.0,270.0
2025-04-30,2025-05-01,SPX,1,515.0,-515.0,24.7,5604.14,LOSS,expiration,False,5630.0,5680.0,5730.0,2.55,5325.0,5375.0,5425.0,2.6,600.0,600.0,440.0
2025-05-01,2025-05-02,SPX,1,420.0,-420.0,24.6,5686.67,LOSS,expiration,False,5730.0,5770.0,5810.0,2.25,5440.0,5480.0,5520.0,1.95,-420.0,-420.0,-420.0
2025-05-02,2025-05-05,SPX,3,915.0,-915.0,22.68,5650.38,LOSS,expiration,False,5720.0,5760.0,5800.0,7.05,5540.0,5580.0,5620.0,2.1,-505.0,-470.0,-915.0
2025-05-05,2025-05-06,SPX,1,385.0,-385.0,23.64,5606.91,LOSS,expiration,False,5730.0,5770.0,5810.0,1.85,5515.0,5555.0,5595.0,2.0,185.0,185.0,420.0
2025-05-06,2025-05-07,SPX,1,385.0,-385.0,24.76,5631.28,LOSS,expiration,False,5725.0,5765.0,5805.0,1.85,5450.0,5490.0,5530.0,2.0,-385.0,-385.0,-385.0
2025-05-07,2025-05-08,SPX,1,385.0,-385.0,23.55,5663.94,LOSS,expiration,False,5730.0,5770.0,5810.0,2.0,5445.0,5485.0,5525.0,1.85,90.0,90.0,-385.0
2025-05-08,2025-05-09,SPX,1,390.0,-390.0,22.48,5659.91,LOSS,expiration,False,5770.0,5810.0,5850.0,1.9,5535.0,5575.0,5615.0,2.0,-80.0,-390.0,-390.0
2025-05-09,2025-05-12,SPX,3,415.0,166.01,21.9,5844.19,WIN,expiration,True,5770.0,5810.0,5850.0,2.15,5465.0,5505.0,5545.0,2.0,775.0,775.0,775.0
2025-05-12,2025-05-13,SPX,1,685.0,660.02,18.39,5886.55,WIN,expiration,True,5840.0,5870.0,5900.0,5.3,5700.0,5730.0,5760.0,1.55,140.0,660.02,660.02
2025-05-14,2025-05-15,SPX,1,410.0,-410.0,18.62,5916.93,LOSS,expiration,False,5945.0,5985.0,6025.0,2.1,5730.0,5770.0,5810.0,2.0,-410.0,-410.0,-410.0
2025-05-15,2025-05-16,SPX,1,415.0,-415.0,17.83,5958.38,LOSS,expiration,False,5965.0,6005.0,6045.0,2.2,5760.0,5800.0,5840.0,1.95,-415.0,-415.0,-415.0
2025-05-16,2025-05-19,SPX,3,410.0,-410.0,17.24,5963.6,LOSS,expiration,False,6000.0,6040.0,6080.0,2.05,5805.0,5845.0,5885.0,2.05,65.0,65.0,-410.0
2025-05-19,2025-05-20,SPX,1,415.0,-415.0,18.14,5940.46,LOSS,expiration,False,6005.0,6045.0,6085.0,2.05,5810.0,5850.0,5890.0,2.1,-415.0,-415.0,-415.0
2025-05-20,2025-05-21,SPX,1,385.0,1654.01,18.09,5844.61,WIN,expiration,True,5985.0,6025.0,6065.0,1.95,5785.0,5825.0,5865.0,1.9,330.0,330.0,330.0
2025-05-21,2025-05-22,SPX,1,405.0,-405.0,20.87,5842.01,LOSS,expiration,False,5930.0,5970.0,6010.0,1.95,5700.0,5740.0,5780.0,2.1,-405.0,-405.0,-405.0
2025-05-22,2025-05-23,SPX,1,410.0,-410.0,20.28,5802.82,LOSS,expiration,False,5930.0,5970.0,6010.0,2.0,5710.0,5750.0,5790.0,2.1,300.0,300.0,300.0
2025-05-23,2025-05-27,SPX,4,395.0,1759.0,22.29,5921.54,WIN,expiration,True,5900.0,5940.0,5980.0,2.0,5650.0,5690.0,5730.0,1.95,-55.0,90.0,205.0
2025-05-27,2025-05-28,SPX,1,395.0,-395.0,18.96,5888.55,LOSS,expiration,False,5970.0,6010.0,6050.0,1.9,5780.0,5820.0,5860.0,2.05,-395.0,-395.0,-395.0
2025-05-28,2025-05-29,SPX,1,405.0,-405.0,19.31,5912.17,LOSS,expiration,False,5985.0,6025.0,6065.0,2.0,5725.0,5765.0,5805.0,2.05,-405.0,-405.0,-405.0
2025-05-29,2025-05-30,SPX,1,410.0,-410.0,19.18,5911.69,LOSS,expiration,False,5980.0,6020.0,6060.0,2.1,5750.0,5790.0,5830.0,2.0,-30.0,55.0,-410.0
2025-05-30,2025-06-02,SPX,3,405.0,-405.0,18.57,5935.94,LOSS,expiration,False,5985.0,6025.0,6065.0,2.05,5740.0,5780.0,5820.0,2.0,-405.0,-405.0,-405.0
2025-06-02,2025-06-03,SPX,1,405.0,-405.0,18.36,5970.37,LOSS,expiration,False,5980.0,6020.0,6060.0,2.0,5790.0,5830.0,5870.0,2.05,-255.0,50.0,-405.0
2025-06-03,2025-06-04,SPX,1,460.0,-460.0,17.69,5970.81,LOSS,expiration,False,6010.0,6050.0,6090.0,2.5,5840.0,5880.0,5920.0,2.1,-460.0,-460.0,-460.0
2025-06-04,2025-06-05,SPX,1,400.0,-400.0,17.61,5939.3,LOSS,expiration,False,6025.0,6065.0,6105.0,2.05,5845.0,5885.0,5925.0,1.95,-100.0,15.0,220.0
2025-06-05,2025-06-06,SPX,1,390.0,-390.0,18.48,6000.36,LOSS,expiration,False,6030.0,6070.0,6110.0,1.95,5780.0,5820.0,5860.0,1.95,-10.0,105.0,-390.0
2025-06-06,2025-06-09,SPX,3,305.0,-305.0,16.77,6005.88,LOSS,expiration,False,6065.0,6095.0,6125.0,1.5,5880.0,5910.0,5940.0,1.55,-305.0,-305.0,-305.0
2025-06-09,2025-06-10,SPX,1,395.0,-395.0,17.16,6038.81,LOSS,expiration,False,6065.0,6105.0,6145.0,1.85,5875.0,5915.0,5955.0,2.1,-395.0,-395.0,-395.0
2025-06-10,2025-06-11,SPX,1,300.0,-300.0,16.95,6022.24,LOSS,expiration,False,6100.0,6130.0,6160.0,1.45,5900.0,5930.0,5960.0,1.55,-300.0,-300.0,-300.0
2025-06-11,2025-06-12,SPX,1,405.0,-405.0,17.26,6045.26,LOSS,expiration,False,6075.0,6115.0,6155.0,2.0,5865.0,5905.0,5945.0,2.05,-405.0,-405.0,-405.0
2025-06-12,2025-06-13,SPX,1,380.0,-77.02,18.02,5976.97,LOSS,expiration,False,6085.0,6125.0,6165.0,1.85,5900.0,5940.0,5980.0,1.95,10.0,15.0,220.0
2025-06-13,2025-06-16,SPX,3,405.0,-405.0,20.82,6033.11,LOSS,expiration,False,6055.0,6095.0,6135.0,2.1,5785.0,5825.0,5865.0,1.95,-80.0,35.0,240.0
2025-06-16,2025-06-17,SPX,1,400.0,-400.0,19.11,5982.72,LOSS,expiration,False,6075.0,6115.0,6155.0,1.85,5900.0,5940.0,5980.0,2.15,125.0,125.0,345.0
2025-06-17,2025-06-18,SPX,1,395.0,-395.0,21.6,5980.87,LOSS,expiration,False,6070.0,6110.0,6150.0,1.85,5820.0,5860.0,5900.0,2.1,-395.0,-395.0,-395.0
2025-06-18,2025-06-20,SPX,2,385.0,-385.0,20.14,5967.84,LOSS,expiration,False,6075.0,6115.0,6155.0,1.85,5835.0,5875.0,5915.0,2.0,-385.0,-385.0,-385.0
2025-06-20,2025-06-23,SPX,3,370.0,-370.0,20.62,6025.17,LOSS,expiration,False,6030.0,6070.0,6110.0,1.75,5800.0,5840.0,5880.0,1.95,-370.0,-370.0,-370.0
2025-06-23,2025-06-24,SPX,1,385.0,2333.02,19.83,6092.18,WIN,expiration,True,6065.0,6105.0,6145.0,1.85,5875.0,5915.0,5955.0,2.0,770.0,770.0,770.0
2025-06-24,2025-06-25,SPX,1,405.0,-405.0,17.48,6092.16,LOSS,expiration,False,6140.0,6180.0,6220.0,2.1,5975.0,6015.0,6055.0,1.95,-405.0,-405.0,-405.0
2025-06-25,2025-06-26,SPX,1,275.0,327.0,16.76,6141.02,WIN,expiration,True,6135.0,6165.0,6195.0,1.35,5985.0,6015.0,6045.0,1.4,-70.0,125.0,225.0
2025-06-26,2025-06-27,SPX,1,295.0,-295.0,16.59,6173.07,LOSS,expiration,False,6180.0,6210.0,6240.0,1.4,6035.0,6065.0,6095.0,1.55,-85.0,25.0,265.0
2025-06-27,2025-06-30,SPX,3,305.0,-305.0,16.32,6204.95,LOSS,expiration,False,6205.0,6235.0,6265.0,1.6,6035.0,6065.0,6095.0,1.45,155.0,155.0,190.0
2025-06-30,2025-07-01,SPX,1,270.0,-270.0,16.73,6198.01,LOSS,expiration,False,6250.0,6280.0,6310.0,1.35,6090.0,6120.0,6150.0,1.35,-270.0,-270.0,-270.0
2025-07-01,2025-07-02,SPX,1,325.0,-325.0,16.83,6227.42,LOSS,expiration,False,6240.0,6270.0,6300.0,1.75,6105.0,6135.0,6165.0,1.5,-325.0,-325.0,-325.0
2025-07-02,2025-07-03,SPX,1,305.0,130.01,16.64,6279.35,WIN,expiration,True,6275.0,6305.0,6335.0,1.6,6105.0,6135.0,6165.0,1.45,50.0,50.0,190.0
2025-07-07,2025-07-08,SPX,1,390.0,-390.0,17.79,6225.52,LOSS,expiration,False,6265.0,6305.0,6345.0,1.9,6085.0,6125.0,6165.0,2.0,-390.0,-390.0,-390.0
2025-07-08,2025-07-09,SPX,1,315.0,-315.0,16.81,6263.26,LOSS,expiration,False,6265.0,6295.0,6325.0,1.6,6120.0,6150.0,6180.0,1.55,235.0,235.0,235.0
2025-07-09,2025-07-10,SPX,1,280.0,-280.0,15.94,6280.46,LOSS,expiration,False,6300.0,6330.0,6360.0,1.25,6160.0,6190.0,6220.0,1.55,-280.0,-280.0,-280.0
2025-07-10,2025-07-11,SPX,1,295.0,-295.0,15.78,6259.75,LOSS,expiration,False,6325.0,6355.0,6385.0,1.45,6190.0,6220.0,6250.0,1.5,325.0,325.0,325.0
2025-07-11,2025-07-14,SPX,3,285.0,-285.0,16.4,6268.56,LOSS,expiration,False,6310.0,6340.0,6370.0,1.3,6155.0,6185.0,6215.0,1.55,-285.0,-285.0,-285.0
2025-07-14,2025-07-15,SPX,1,375.0,-375.0,17.2,6243.76,LOSS,expiration,False,6315.0,6355.0,6395.0,1.8,6130.0,6170.0,6210.0,1.95,-375.0,-375.0,-375.0
2025-07-15,2025-07-16,SPX,1,320.0,-320.0,17.38,6263.7,LOSS,expiration,False,6300.0,6330.0,6360.0,1.65,6150.0,6180.0,6210.0,1.55,40.0,40.0,215.0
2025-07-16,2025-07-17,SPX,1,365.0,-365.0,17.16,6297.36,LOSS,expiration,False,6310.0,6350.0,6390.0,1.7,6140.0,6180.0,6220.0,1.95,-365.0,-365.0,-365.0
2025-07-17,2025-07-18,SPX,1,300.0,-300.0,16.52,6296.79,LOSS,expiration,False,6340.0,6370.0,6400.0,1.45,6200.0,6230.0,6260.0,1.55,-300.0,-300.0,-300.0
2025-07-18,2025-07-21,SPX,3,315.0,-315.0,16.41,6305.6,LOSS,expiration,False,6330.0,6360.0,6390.0,1.6,6190.0,6220.0,6250.0,1.55,40.0,40.0,195.0
2025-07-21,2025-07-22,SPX,1,285.0,-285.0,16.65,6309.62,LOSS,expiration,False,6345.0,6375.0,6405.0,1.45,6210.0,6240.0,6270.0,1.4,15.0,15.0,-285.0
2025-07-22,2025-07-23,SPX,1,315.0,1076.02,16.5,6358.91,WIN,expiration,True,6345.0,6375.0,6405.0,1.7,6220.0,6250.0,6280.0,1.45,0.0,30.0,300.0
2025-07-23,2025-07-24,SPX,1,290.0,-290.0,15.37,6363.35,LOSS,expiration,False,6395.0,6425.0,6455.0,1.5,6245.0,6275.0,6305.0,1.4,-260.0,-290.0,-290.0
2025-07-24,2025-07-25,SPX,1,290.0,-290.0,15.39,6388.64,LOSS,expiration,False,6410.0,6440.0,6470.0,1.4,6275.0,6305.0,6335.0,1.5,-290.0,-290.0,-290.0
