trade_date,exp_date,underlying,dte_entry,spot_entry,spot_exit,iv_atm_pct,vix_entry,short_put,short_call,delta_put,delta_call,total_credit,pnl_usd,in_range,result,exit_method,pnl_tp25,pnl_tp50,pnl_tp75,pnl_dte14,pnl_dte7,pnl_tp25_d14,pnl_tp50_d14,pnl_tp75_d14,pnl_tp25_d7,pnl_tp50_d7,pnl_tp75_d7
2025-11-14,2025-12-12,RUT,28,2379.8,2551.67,,21.56,2135.0,2605.0,-0.1006,0.0809,15.95,1595.0,,WIN,expiration,398.75,797.5,1196.25,855.0,875.0,398.75,797.5,855.0,398.75,797.5,1196.25
2025-11-21,2025-12-19,RUT,28,2320.7,2529.02,,25.91,2060.0,2540.0,-0.0993,0.0803,16.3,1630.0,,WIN,expiration,407.5,815.0,1222.5,-2580.0,-5100.0,-2580.0,-2580.0,-2580.0,-5100.0,-5100.0,-5100.0
2025-11-28,2025-12-26,RUT,28,2495.19,2534.06,,16.91,2280.0,2705.0,-0.0983,0.0786,13.6,1360.0,,WIN,expiration,340.0,680.0,1020.0,793.0,1298.0,340.0,680.0,1020.0,340.0,680.0,1020.0
2025-12-05,2026-01-02,RUT,28,2526.13,2508.1,,15.85,2335.0,2755.0,-0.1006,0.08,13.4,1340.0,,WIN,expiration,335.0,670.0,1005.0,1020.0,1267.0,335.0,670.0,1005.0,335.0,670.0,1005.0
2025-12-12,2026-01-09,RUT,28,2588.58,2624.16,,15.06,2395.0,2785.0,-0.0998,0.079,12.6,1260.0,,WIN,expiration,315.0,630.0,945.0,915.0,930.0,315.0,630.0,945.0,315.0,630.0,945.0
2025-12-19,2026-01-16,RUT,28,2528.16,2677.91,,15.48,2340.0,2760.0,-0.1001,0.0784,13.1,1310.0,,WIN,expiration,327.5,655.0,982.5,955.0,1168.0,327.5,655.0,982.5,327.5,655.0,982.5
2025-12-26,2026-01-23,RUT,28,2534.23,2668.95,,14.17,2355.0,2710.0,-0.0981,0.0783,11.25,1125.0,,WIN,expiration,281.25,562.5,843.75,387.0,-50.0,281.25,562.5,387.0,281.25,562.5,-50.0
2026-01-02,2026-01-30,RUT,28,2494.44,2614.42,,14.68,2320.0,2675.0,-0.0997,0.077,11.25,1125.0,,WIN,expiration,281.25,562.5,843.75,-3055.0,-5105.0,-3055.0,-3055.0,-3055.0,-5105.0,-5105.0,-5105.0
2026-01-09,2026-02-06,RUT,28,2625.72,2670.92,,15.47,2430.0,2825.0,-0.1013,0.0859,13.58,1358.0,,WIN,expiration,339.5,679.0,1018.5,323.0,1190.0,339.5,679.0,323.0,339.5,679.0,1018.5
2026-01-16,2026-02-13,RUT,28,2677.74,2646.75,,15.9,2470.0,2875.0,-0.098,0.081,13.15,1315.0,,WIN,expiration,328.75,657.5,986.25,673.0,80.0,328.75,657.5,673.0,328.75,657.5,986.25
2026-01-23,2026-02-20,RUT,28,2702.32,2663.85,,15.85,2495.0,2905.0,-0.1002,0.0808,13.55,1355.0,,WIN,expiration,338.75,677.5,1016.25,-1168.0,490.0,338.75,677.5,-1168.0,338.75,677.5,1016.25
2026-01-30,2026-02-27,RUT,28,2624.88,2632.9,,17.49,2395.0,2830.0,-0.0985,0.0813,14.4,1440.0,,WIN,expiration,360.0,720.0,1080.0,605.0,1210.0,360.0,720.0,605.0,360.0,720.0,1080.0
2026-02-06,2026-03-06,RUT,28,2631.43,2525.35,,19.14,2375.0,2855.0,-0.1008,0.082,16.55,1655.0,,WIN,expiration,413.75,827.5,1241.25,1027.0,1537.0,413.75,827.5,1027.0,413.75,827.5,1241.25
2026-02-13,2026-03-13,RUT,28,2624.07,2480.09,,21.95,2355.0,2855.0,-0.1005,0.079,16.95,1695.0,,WIN,expiration,423.75,847.5,1271.25,1285.0,1290.0,423.75,847.5,1271.25,423.75,847.5,1271.25
2026-02-20,2026-03-20,RUT,28,2655.17,2438.03,,20.2,2385.0,2885.0,-0.101,0.0787,17.05,1705.0,,WIN,expiration,426.25,852.5,1278.75,425.0,-475.0,426.25,852.5,425.0,426.25,852.5,-475.0
2026-02-27,2026-03-27,RUT,28,2621.73,2450.15,,21.37,2340.0,2840.0,-0.1,0.0809,17.35,1735.0,,WIN,expiration,433.75,867.5,1301.25,-810.0,993.0,433.75,-810.0,-810.0,433.75,867.5,993.0
2026-03-06,2026-03-31,RUT,25,2520.89,2496.36,,27.9,2215.0,2750.0,-0.1012,0.0787,18.85,1885.0,,WIN,expiration,471.25,942.5,1413.75,1338.0,1593.0,471.25,942.5,1413.75,471.25,942.5,1413.75
2026-03-13,2026-04-10,RUT,28,2512.24,2630.64,,25.28,2210.0,2760.0,-0.1044,0.0795,20.0,2000.0,,WIN,expiration,500.0,1000.0,1500.0,1155.0,1918.0,500.0,1000.0,1155.0,500.0,1000.0,1500.0
2026-03-20,2026-04-17,RUT,28,2473.37,2777.0,,25.81,2170.0,2715.0,-0.0991,0.0779,18.5,-4350.0,,LOSS,expiration,462.5,925.0,1387.5,1395.0,1205.0,462.5,925.0,1387.5,462.5,925.0,1387.5
2026-03-27,2026-04-24,RUT,28,2464.32,2786.96,,30.01,2130.0,2735.0,-0.0987,0.0814,21.0,-3096.0,,LOSS,expiration,525.0,1050.0,-3096.0,970.0,-457.0,525.0,1050.0,970.0,525.0,1050.0,-457.0
2026-04-10,2026-05-08,RUT,28,2639.74,2860.96,,18.99,2400.0,2850.0,-0.0992,0.0811,15.1,414.0,,WIN,expiration,377.5,755.0,414.0,-570.0,158.0,-570.0,-570.0,-570.0,377.5,755.0,158.0
2026-04-17,2026-05-15,RUT,28,2758.17,2793.14,,17.64,2510.0,2990.0,-0.099,0.0798,15.7,1570.0,,WIN,expiration,392.5,785.0,1177.5,1100.0,1343.0,392.5,785.0,1177.5,392.5,785.0,1177.5
2026-04-24,2026-05-22,RUT,28,2769.29,2869.01,,19.16,2500.0,3000.0,-0.1012,0.079,17.05,1705.0,,WIN,expiration,426.25,852.5,1278.75,1115.0,1512.0,426.25,852.5,1115.0,426.25,852.5,1278.75
2026-05-01,2026-05-29,RUT,28,2799.46,2919.91,,16.58,2560.0,3010.0,-0.0992,0.081,15.0,1500.0,,WIN,expiration,375.0,750.0,1125.0,842.0,1295.0,375.0,750.0,842.0,375.0,750.0,1125.0
